YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201708,118939,714532,1,15.26,NW,PICACHO,33.1884,-114.7907,3311304,11447442
201708,118939,714532,2,17.06,ENE,ACOLITA,33.232,-114.9307,3313920,11455842
201708,118939,714532,3,4.33,N,GLAMIS,33.0619,-115.0818,333714,1154908
201708,118939,714532,4,8.33,NNW,CACTUS,32.9859,-114.9197,3259154,11455182
201708,118945,714552,1,14.01,NNE,CACTUS CITY,33.875,-115.903,3352500,11554180
201708,118945,714552,2,8.34,W,KAISERS EAGLE MTN,33.8888,-115.6751,3353328,11540506
201708,118945,714552,3,4.97,NNE,CHIRIACO SUMMIT,33.7314,-115.6751,3343884,11540506
201708,118945,714552,4,3.07,NE,CACTUS CITY,33.7142,-115.936,3342852,11556160
201708,118962,714597,1,1.84,N,TAKOMA PARK,38.9962,-77.0062,3859772,77372
201708,118962,714597,2,1.92,N,TAKOMA PARK,38.9975,-77.0052,3859850,77312
201708,118962,714597,3,1.89,N,TAKOMA PARK,38.9971,-77.0044,3859826,77264
201708,118962,714597,4,1.77,N,TAKOMA PARK,38.9952,-77.0059,3859712,77354
201708,118963,714599,1,0.72,NE,TENLEYTOWN,38.9575,-77.0606,3857450,773636
201708,118963,714599,2,0.78,NE,TENLEYTOWN,38.9585,-77.0604,3857510,773624
201708,118963,714599,3,0.83,NE,TENLEYTOWN,38.957,-77.0575,3857420,773450
201708,118963,714599,4,0.74,NE,TENLEYTOWN,38.9562,-77.0589,3857372,773534
201708,118963,714600,1,0.72,NE,TENLEYTOWN,38.9564,-77.0594,3857384,773564
201708,118963,714600,2,0.83,NE,TENLEYTOWN,38.9571,-77.0575,3857426,773450
201708,118963,714600,3,0.83,ENE,TENLEYTOWN,38.9539,-77.0554,3857234,773324
201708,118963,714600,4,0.76,ENE,TENLEYTOWN,38.9532,-77.0565,3857192,773390
201708,118964,714603,1,0.72,SW,VAN BIBBER,39.4426,-76.3095,3926556,7618570
201708,118964,714603,2,0.61,SW,VAN BIBBER,39.4432,-76.3072,3926592,7618432
201708,118964,714603,3,0.67,SSW,VAN BIBBER,39.4418,-76.3068,3926508,7618408
201708,118964,714603,4,0.73,SW,VAN BIBBER,39.4417,-76.3085,3926502,7618510
201708,118965,714615,1,0.58,NW,OLD TAVERN,38.8353,-77.8084,3850118,7748504
201708,118965,714615,2,0.51,NW,OLD TAVERN,38.836,-77.8054,3850160,7748324
201708,118965,714615,3,0.44,NW,OLD TAVERN,38.8352,-77.8047,3850112,7748282
201708,118965,714615,4,0.48,NW,OLD TAVERN,38.8345,-77.8069,3850070,7748414
201708,118965,714630,1,0.63,NNW,FRONT ROYAL WARN ARP,38.9285,-78.2545,3855710,7815270
201708,118965,714630,2,0.59,NNW,FRONT ROYAL WARN ARP,38.9282,-78.2533,3855692,7815198
201708,118965,714630,3,0.49,NNW,FRONT ROYAL WARN ARP,38.9263,-78.2541,3855578,7815246
201708,118965,714630,4,0.54,NNW,FRONT ROYAL WARN ARP,38.9267,-78.2551,3855602,7815306
201708,118965,714631,1,2.88,NNE,WELLINGTON,38.8187,-77.5299,3849122,7731794
201708,118965,714631,2,3.02,NNE,WELLINGTON,38.8197,-77.5265,3849182,7731590
201708,118965,714631,3,3.06,NNE,WELLINGTON,38.8189,-77.5229,3849134,7731374
201708,118965,714631,4,2.79,NNE,WELLINGTON,38.817,-77.5292,3849020,7731752
201708,118965,714633,1,0.49,ENE,CANOVA,38.6835,-77.4221,3841010,7725326
201708,118965,714633,2,0.55,ENE,CANOVA,38.6834,-77.4208,3841004,7725248
201708,118965,714633,3,0.46,ENE,CANOVA,38.6815,-77.4217,3840890,7725302
201708,118965,714633,4,0.41,ENE,CANOVA,38.6821,-77.4229,3840926,7725374
201708,118965,714635,1,0.91,SSW,LIMSTRONG,38.7072,-77.474,3842432,7728440
201708,118965,714635,2,0.87,SSW,LIMSTRONG,38.7078,-77.474,3842468,7728440
201708,118965,714635,3,0.84,SSW,LIMSTRONG,38.7081,-77.4732,3842486,7728392
201708,118965,714635,4,0.87,S,LIMSTRONG,38.7077,-77.4731,3842462,7728386
201708,118965,714638,1,1.61,SSW,CATHARPIN,38.8277,-77.5788,3849662,7734728
201708,118965,714638,2,1.46,S,CATHARPIN,38.8288,-77.5694,3849728,7734164
201708,118965,714638,3,1.89,S,CATHARPIN,38.8227,-77.5722,3849362,7734332
201708,118965,714638,4,1.9,SSW,CATHARPIN,38.8234,-77.5786,3849404,7734716
201708,118965,714640,1,0.39,ENE,BEVERLY MILLS,38.8218,-77.6931,3849308,7741586
201708,118965,714640,2,0.42,ENE,BEVERLY MILLS,38.8227,-77.6929,3849362,7741574
201708,118965,714640,3,0.54,ENE,BEVERLY MILLS,38.8224,-77.6905,3849344,7741430
201708,118965,714640,4,0.51,ENE,BEVERLY MILLS,38.8219,-77.6909,3849314,7741454
201708,118965,714642,1,0.97,WNW,THE PLAINS,38.8535,-77.7875,3851210,7747250
201708,118965,714642,2,0.82,WNW,THE PLAINS,38.8563,-77.783,3851378,7746980
201708,118965,714642,3,0.69,WNW,THE PLAINS,38.8548,-77.7813,3851288,7746878
201708,118965,714642,4,0.83,W,THE PLAINS,38.8523,-77.7851,3851138,7747106
201708,118965,714645,1,1.03,N,BRISTOW,38.7347,-77.5327,3844082,7731962
201708,118965,714645,2,1.06,N,BRISTOW,38.7353,-77.532,3844118,7731920
201708,118965,714645,3,0.6,N,BRISTOW,38.7288,-77.5304,3843728,7731824
201708,118965,714645,4,0.41,N,BRISTOW,38.7259,-77.5299,3843554,7731794
201708,118965,714645,5,0.39,NNW,BRISTOW,38.7255,-77.5318,3843530,7731908
201708,118966,714647,1,0.69,S,FT WASHINGTON FOREST,38.71,-76.98,3842600,7658800
201708,119789,718316,4,3.86,SSW,CREIGHTON,42.4182,-97.9081,4225092,9754486
201708,119789,718318,1,5.53,N,NELIGH,42.21,-98.03,4212600,981800
201708,119789,718318,2,7.04,ENE,NELIGH,42.1719,-97.9047,4210314,9754282
201708,119789,718318,3,4.97,E,NELIGH,42.1409,-97.9341,428454,9756046
201708,119789,718318,4,3.2,NW,NELIGH,42.1623,-98.0748,429738,984488
201708,119789,718320,1,3.24,NNW,RICHLAND,41.4724,-97.2467,4128344,9714802
201708,119789,718320,2,2.32,NNW,SCHUYLER MUNI ARPT,41.4825,-97.031,4128950,971860
201708,119789,718320,3,1.76,S,SCHUYLER MUNI ARPT,41.4246,-97.0222,4125476,971332
201708,119789,718320,4,2.62,SW,RICHLAND,41.4086,-97.2618,4124516,9715708
201708,119789,718321,1,4.21,W,OCTAVIA,41.36,-97.13,4121600,977800
201708,119789,718321,2,1.84,S,EDHOLM,41.3734,-97.0186,4122404,971116
201708,119789,718321,3,2.34,SE,OCTAVIA,41.3267,-97.0174,4119602,971044
201708,119789,718321,4,4.15,WSW,OCTAVIA,41.3215,-97.1204,4119290,977224
201708,119789,718322,1,4.81,NNW,RICHLAND,41.4923,-97.2617,4129538,9715702
201708,119789,718322,2,2.45,NNW,ROGERS,41.501,-96.9532,4130060,9657192
201708,119789,718322,3,2.31,SW,ROGERS,41.446,-96.9609,4126760,9657654
201708,119789,718322,4,3.24,SSW,RICHLAND,41.3904,-97.2534,4123424,9715204
201708,119789,718325,1,1.24,ESE,MONROE,41.47,-97.6,4128200,9736000
201708,119789,718325,2,1.43,SSW,MONROE,41.4599,-97.6268,4127594,9737608
201708,119789,718325,3,0.48,WNW,MONROE,41.4826,-97.6286,4128956,9737716
201708,119789,718325,4,0.9,E,MONROE,41.4823,-97.6028,4128938,9736168
201708,119789,718326,1,4.18,ESE,MORSE BLUFF,41.4,-96.71,4124000,9642600
201708,119789,718326,2,2.48,ESE,CEDAR BLUFFS,41.3929,-96.5731,4123574,9634386
201708,119789,718326,3,2.86,ENE,COLON,41.3123,-96.5675,4118738,9634050
201708,119789,718326,4,2.24,NNE,MALMO,41.2973,-96.7066,4117838,9642396
201708,119789,718331,1,0.52,E,GARRISON,41.18,-97.16,4110800,979600
201708,119789,718331,2,2.35,E,BELLWOOD,41.3475,-97.2048,4120850,9712288
201708,119789,718331,3,2.23,SE,LINWOOD,41.3973,-96.9195,4123838,9655170
201708,119789,718331,4,6.05,E,BRAINARD,41.1909,-96.8846,4111454,9653076
201708,119805,718385,1,1.84,S,NEW AUGUSTA,39.8534,-86.232,3951204,8613920
201708,119805,718386,1,1.48,NNW,WILLIAMS CREEK,39.92,-86.16,3955200,869600
201708,119805,718387,1,1.5,W,COLLEGE MEADOWS,39.9269,-86.158,3955614,869480
201708,119805,718388,1,1.78,NNE,MILROY,39.5246,-85.4602,3931476,8527612
201708,119805,718391,1,0.53,W,COLLEGE MEADOWS,39.93,-86.14,3955800,868400
201708,119805,720918,1,0.39,NNE,MERIDIAN HILLS,39.8853,-86.1475,3953118,868850
201708,119806,718395,1,2.6,NE,KAPPA CORNER,40.56,-86.24,4033600,8614400
201708,119806,718396,1,2.71,WSW,CASSVILLE,40.56,-86.17,4033600,8610200
201708,119807,718397,1,0.69,N,GLENNS VLY,39.66,-86.2,3939600,8612000
201708,119808,718399,1,1.92,SW,CORTARO,32.3295,-111.1023,3219770,1116138
201708,119808,718399,2,1.14,SW,CORTARO,32.3384,-111.094,3220304,1115640
201708,119808,718399,3,1.37,S,TUSCON MARANA NW AIRPORT,32.4003,-111.2218,3224018,11113308
201708,119808,718399,4,3.17,SSW,TUSCON MARANA NW AIRPORT,32.376,-111.2352,3222560,11114112
201708,119808,718400,1,2.36,NNW,SAHUARITA,31.9801,-110.9693,3158806,11058158
201708,119808,718400,2,1.72,WNW,SAHUARITA,31.9632,-110.9748,3157792,11058488
201708,119808,719953,1,2.38,NNW,SAHUARITA,31.98,-110.97,3158800,11058200
201708,119809,718407,1,0.69,S,SEYMOUR,44.51,-88.33,4430600,8819800
201708,119809,718408,1,1.2,SE,GREEN BAY,44.51,-88,4430600,8800
201708,119809,718409,1,1.2,SE,GREEN BAY,44.51,-88,4430600,8800
201708,119809,718410,1,0,N,STANGELVILLE,44.4,-87.68,4424000,8740800
201708,119809,718412,1,3.72,ENE,FIVE CORNERS,44.44,-88.3,4426400,8818000
201708,119809,718413,1,0.69,N,KEWAUNEE,44.46,-87.5,4427600,8730000
201708,119809,718414,1,2.93,NNE,BELLEVUE,44.47,-87.9,4428200,8754000
201708,119809,718415,1,0.99,E,BUTTE DES MORTS,44.1,-88.63,446000,8837800
201708,119809,718418,1,2.43,WSW,GREEN BAY,44.5037,-88.0638,4430222,883828
201708,119809,718419,1,0,N,GREEN BAY,44.52,-88.02,4431200,881200
201708,119813,718417,1,0.69,S,KEWAUNEE STATION (KWNW3),44.46,-87.5,4427600,8730000
201708,119815,718421,1,1.47,NNW,SCHIOCTON,44.47,-88.58,4428200,8834800
201708,119815,718422,1,2.87,NW,APPLETON,44.3,-88.44,4418000,8826400
201708,119823,718432,1,3,E,IDAHOME,42.42,-113.3212,4225200,11319272
201708,119823,718433,1,18,WSW,ARBON,42.3503,-112.8959,4221018,11253754
201708,119824,718434,1,0,N,ASHTON,44.07,-111.45,444200,11127000
201708,119825,718435,1,0,N,CARLSBAD,32.42,-104.23,3225200,10413800
201708,119825,718435,2,0.94,N,CARLSBAD,32.4336,-104.2304,3226016,10413824
201708,119825,718435,3,1.3,NE,HAPPY VLY,32.4348,-104.2563,3226088,10415378
201708,119825,718435,4,0.82,E,HAPPY VLY,32.4209,-104.256,3225254,10415360
201708,119826,718436,1,0,N,(MAF) MIDLAND INTL,31.93,-102.2,3155800,10212000
201708,119828,718452,1,2.92,SSW,OLD TUSCON,32.1823,-111.1526,3210938,1119156
201708,119828,718452,2,1.56,NW,TUSCON RYAN FLD ARPT,32.1482,-111.1859,328892,11111154
201708,119828,718452,3,2.7,NW,TUSCON RYAN FLD ARPT,32.162,-111.1965,329720,11111790
201708,119828,718452,4,2.9,SSW,OLD TUSCON,32.183,-111.1534,3210980,1119204
201708,119828,718454,1,1.7,S,GREEN VLY,31.8758,-110.9647,3152548,11057882
201708,120192,720191,1,1.52,WSW,MULBERRY,36.2404,-81.1945,3614424,8111670
201708,120192,720192,1,0.95,S,WILKES CO ARPT,36.1365,-81.1769,368190,8110614
201708,120192,720193,1,1.31,SSE,WILKESBORO,36.1316,-81.1641,367896,819846
201708,120192,720194,1,0.78,NE,WILKESBORO,36.1582,-81.1604,369492,819624
201708,120193,720195,1,0,N,FOREST,37.37,-79.28,3722200,7916800
201708,120200,720207,1,2.12,NE,LOUISVILLE,39.27,-96.29,3916200,9617400
201708,120200,720208,1,0,N,(CNK)BLOSSER APT CON,39.55,-97.65,3933000,9739000
201708,120200,720209,1,0.69,S,LONE ELM,38.07,-95.25,384200,9515000
201708,120200,720210,1,2.76,N,COLONY,38.11,-95.37,386600,9522200
201708,120215,720267,1,0,N,MASSACK,39.92,-120.83,3955200,12049800
201708,120217,720294,1,0,N,YONKERS,40.93,-73.85,4055800,7351000
201708,120217,720295,1,0,N,THORNWOOD,41.12,-73.78,417200,7346800
201708,120217,720296,1,1.18,E,MONROE,41.3173,-74.1775,4119038,7410650
201708,120217,720298,1,0,N,GARDNERTOWN,41.53,-74.07,4131800,744200
201708,120217,720300,1,0.59,WNW,MONTGOMERY,41.5232,-74.2405,4131392,7414430
201708,120217,720300,2,0.63,NW,MONTGOMERY,41.5275,-74.237,4131650,7414220
201708,120218,720301,1,0.77,WNW,HARRINGTON PARK,40.984,-73.9838,4059040,7359028
201708,120219,720304,1,0.64,NW,MONTGOMERY,41.5277,-74.237,4131662,7414220
201708,120220,720307,1,1.75,ESE,GALENA CREEK,39.27,-119.82,3916200,11949200
201708,120221,720308,1,0.69,S,SUSANVILLE,40.41,-120.65,4024600,12039000
201708,120222,720309,1,2.13,W,GOWENSVILLE,35.114,-82.257,356840,8215420
201708,120222,720309,2,2.33,WSW,GOWENSVILLE,35.112,-82.26,356720,8215600
201708,120222,720309,3,2.31,SSW,GOWENSVILLE,35.09,-82.238,355400,8214280
201708,120222,720309,4,2.07,SSW,GOWENSVILLE,35.093,-82.236,355580,8214160
201708,120222,720310,1,2.09,NNE,CAMPOBELLO ARPT,35.106,-82.201,356360,8212060
201708,120222,720310,2,1.92,NNE,CAMPOBELLO ARPT,35.105,-82.205,356300,8212300
201708,119834,718465,1,3.05,N,GOODLAND ARPT,39.4137,-101.708,3924822,10142480
201708,119834,718466,1,0.26,S,GOODLAND ARPT,39.3663,-101.7007,3921978,10142042
201708,119834,718467,1,0.53,E,GOODLAND,39.35,-101.71,3921000,10142600
201708,119834,718468,1,8.64,SSW,STUDLEY,39.234,-100.2303,3914040,10013818
201708,119834,718469,1,0.71,NW,ST PETER,39.1884,-100.0879,3911304,1005274
201708,119834,718471,1,1.07,NE,HOXIE,39.3602,-100.4149,3921612,10024894
201708,119834,718472,1,0.85,ESE,REXFORD,39.4664,-100.7348,3927984,10044088
201708,119834,718472,2,0.85,ESE,REXFORD,39.4664,-100.7348,3927984,10044088
201708,119834,718472,3,0.85,ESE,REXFORD,39.4664,-100.7348,3927984,10044088
201708,119834,718472,4,0.85,ESE,REXFORD,39.4664,-100.7348,3927984,10044088
201708,119834,718473,1,8.8,SSE,ATWOOD,39.68,-100.9944,3940800,10059664
201708,119834,718475,1,4.11,SW,TASCO,39.3149,-100.3621,3918894,10021726
201708,119834,718476,1,1.48,ENE,HOXIE,39.3574,-100.4039,3921444,10024234
201708,119834,718477,1,1.89,W,TASCO,39.3526,-100.3352,3921156,10020112
201708,119834,718478,1,6.98,SSW,STUDLEY,39.2587,-100.2259,3915522,10013554
201708,119834,718479,1,0.35,NNE,HOXIE,39.3546,-100.4272,3921276,10025632
201708,119834,718479,2,5.8,SSE,TASCO,39.28,-100.24,3916800,10014400
201708,119834,718480,1,2.35,E,QUINTER,39.0735,-100.1864,394410,10011184
201708,119834,718481,1,6.61,NW,HOXIE,39.4232,-100.5097,3925392,10030582
201708,119834,718482,1,2.03,N,HOXIE,39.379,-100.4239,3922740,10025434
201708,119834,718483,1,1.4,WNW,HOXIE,39.3578,-100.4543,3921468,10027258
201708,119834,718484,1,8.12,SSE,ATWOOD,39.6888,-101.0002,3941328,10112
201708,119834,718484,2,8.71,SSE,ATWOOD,39.6799,-101.0003,3940794,10118
201708,119834,718485,1,1.89,W,TASCO,39.3526,-100.3353,3921156,10020118
201708,119892,718693,1,3.01,SSE,CALVERT,39.8124,-99.7214,3948744,9943284
201708,119894,718694,1,4.08,SW,PALISADE RICH ARPT,40.2608,-101.278,4015648,10116680
201708,119895,718695,1,0.74,ENE,BURLINGTON,39.3045,-102.2574,3918270,10215444
201708,119896,718696,1,1.28,WNW,SHARON SPGS,38.89,-101.75,3853400,10145000
201708,119943,718886,1,1.27,WNW,ALPINE,32.8381,-116.7696,3250286,11646176
201708,119943,718886,2,0.2,SSW,HARBISON CANYON,32.8173,-116.831,3249038,11649860
201708,119943,718887,1,2.14,SSE,TEMECULA,33.471,-117.1369,3328260,1178214
201708,119943,718887,2,4.05,NNE,RANCHO CALIFORNIA,33.577,-117.1335,3334620,1178010
201708,119943,718888,1,0.84,NE,PERRIS,33.7878,-117.2186,3347268,11713116
201708,119943,718888,2,2.85,NNW,QUAIL VLY,33.7392,-117.2653,3344352,11715918
201708,119943,718889,1,0.82,SSE,EL CERRITO,33.8192,-117.5139,3349152,11730834
201708,119943,719289,1,1.04,W,DURANT,33.671,-117.398,3340260,11723880
201708,119943,719289,2,1.03,WSW,DURANT,33.6648,-117.3968,3339888,11723808
201708,119943,719289,3,0.62,W,DURANT,33.6692,-117.3907,3340152,11723442
201708,119943,719290,1,0.74,SSE,AGUANGA,33.4405,-116.8642,3326430,11651852
201708,119943,719290,2,0.57,SE,AGUANGA,33.444,-116.8633,3326640,11651798
201708,119943,719290,3,1.17,ESE,AGUANGA,33.4414,-116.8525,3326484,11651150
201708,119943,719290,4,1.2,SE,AGUANGA,33.4387,-116.8541,3326322,11651246
201708,119943,719291,1,6.42,SW,DESERT LODGE,33.1459,-116.3971,338754,11623826
201708,119943,719291,2,7.93,SSW,DESERT LODGE,33.1198,-116.3967,337188,11623802
201708,119943,719291,3,4.82,SSW,BORREGO SPGS ARPT,33.1181,-116.3081,337086,11618486
201708,119943,719291,4,3.22,SW,BORREGO SPGS ARPT,33.1442,-116.3057,338652,11618342
201708,119943,719293,1,1.59,ESE,WRIGHTWOOD,34.3382,-117.6061,3420292,11736366
201708,119943,719293,2,2.24,ESE,WRIGHTWOOD,34.3341,-117.5958,3420046,11735748
201708,119943,719293,3,2.36,ESE,WRIGHTWOOD,34.3401,-117.5904,3420406,11735424
201708,119943,719293,4,1.74,ESE,WRIGHTWOOD,34.3434,-117.6005,3420604,11736030
201708,119943,719294,1,1.01,ESE,RIMROCK,34.1959,-116.533,3411754,11631980
201708,119943,719294,2,1.75,ESE,RIMROCK,34.1874,-116.5234,3411244,11631404
201708,119943,719294,3,3.24,N,PIONEERTOWN,34.1961,-116.4904,3411766,11629424
201708,119943,719294,4,3.24,E,RIMROCK,34.2063,-116.4939,3412378,11629634
201708,119943,719295,1,4.57,NNW,ALPINE,32.8868,-116.7902,3253208,11647412
201708,119943,719296,1,38.51,N,WARNER SPGS,33.8328,-116.5443,3349968,11632658
201708,119943,719297,1,1.01,SSW,DESERT HOT SPGS,33.9559,-116.5045,3357354,11630270
201708,119943,719299,1,0.4,S,PALM SPGS,33.8242,-116.5502,3349452,11633012
201708,119943,719299,2,0.23,NNW,THOUSAND PALMS,33.8231,-116.4015,3349386,11624090
201708,119943,719299,3,1.92,W,RANCHO MIRAGE,33.7341,-116.453,3344046,11627180
201708,119943,719299,4,5.33,SSW,PALM SPGS,33.7592,-116.5869,3345552,11635214
201708,119943,719301,1,2.39,W,ALBERHILL,33.7361,-117.4409,3344166,11726454
201708,119943,719301,2,2.65,WSW,ALBERHILL,33.7127,-117.4411,3342762,11726466
201708,119943,719301,4,0.87,NNW,ALBERHILL,33.7415,-117.4061,3344490,11724366
201708,119943,719306,1,1.57,S,SAN BERNARDINO,34.1073,-117.2976,346438,11717856
201708,119952,718917,1,4.26,W,ST JOHN,18.3321,-64.7949,1819926,6447694
201708,119952,718917,2,4.27,W,ST JOHN,18.3314,-64.795,1819884,6447700
201708,119952,718917,3,4.12,W,ST JOHN,18.3317,-64.7928,1819902,6447568
201708,119952,718917,4,4.14,W,ST JOHN,18.3326,-64.7931,1819956,6447586
201708,119952,718918,1,4.01,W,ST JOHN,18.3312,-64.7912,1819872,6447472
201708,119952,718918,2,3.98,W,ST JOHN,18.3299,-64.7907,1819794,6447442
201708,119952,718918,3,3.87,W,ST JOHN,18.3311,-64.7889,1819866,6447334
201708,119952,718918,4,3.93,W,ST JOHN,18.3316,-64.7899,1819896,6447394
201708,119954,718919,1,2.03,WNW,HORMIGUEROS,18.1443,-67.1469,188658,678814
201708,119954,718919,2,1.9,WNW,HORMIGUEROS,18.1413,-67.1464,188478,678784
201708,119954,718919,3,1.67,WNW,HORMIGUEROS,18.142,-67.1421,188520,678526
201708,119954,718919,4,1.91,NW,HORMIGUEROS,18.1456,-67.1441,188736,678646
201708,119954,718922,1,3.59,SSW,MAYAGUEZ,18.154,-67.1455,189240,678730
201708,119954,718922,2,3.97,SSW,MAYAGUEZ,18.1472,-67.1436,188832,678616
201708,119954,718922,3,3.82,SSW,MAYAGUEZ,18.1486,-67.1414,188916,678484
201708,119954,718922,4,3.52,SSW,MAYAGUEZ,18.1541,-67.1434,189246,678604
201708,119955,718924,1,8.92,NW,GUAYNABO,18.4103,-66.1365,1824618,668190
201708,119767,718267,1,0.58,SSW,BEACHWOOD,41.4718,-81.5028,4128308,8130168
201708,119767,718267,2,1.28,N,PEPPER PIKE,41.4884,-81.4731,4129304,8128386
201708,119767,718267,3,1.89,NNW,HUNTING VLY,41.4928,-81.4403,4129568,8126418
201708,119767,718267,4,1.13,WSW,HUNTING VLY,41.4664,-81.4413,4127984,8126478
201708,119767,718267,5,0.73,S,PEPPER PIKE,41.4595,-81.4708,4127570,8128248
201708,119863,718556,1,1.25,SSW,WINDFALL,41.1149,-81.8132,416894,8148792
201708,119863,718559,1,0,N,LUCAS,40.7,-82.42,4042000,8225200
201708,119863,718560,1,0,N,KENT,41.15,-81.35,419000,8121000
201708,119863,718561,1,1,NNE,OBERLIN,41.2934,-82.2126,4117604,8212756
201708,119863,718562,1,0,N,VERNON,41.38,-80.58,4122800,8034800
201708,119863,718562,2,0,N,ORANGEVILLE,41.33,-80.53,4119800,8031800
201708,119863,718564,1,0,N,WAYNESBURG,40.67,-81.25,4040200,8115000
201708,119863,718578,1,1.88,ENE,PARKMAN,41.3789,-81.0358,4122734,812148
201708,119863,718579,1,1.88,ENE,PARKMAN,41.3789,-81.0358,4122734,812148
201708,119863,718581,1,0,N,GIRARD,41.15,-80.7,419000,8042000
201708,119868,718566,1,0,N,SPRINGBORO,41.8,-80.37,4148000,8022200
201708,119868,718570,1,0.53,SE,MIDDLEBORO,41.9953,-80.1418,4159718,808508
201708,119868,718571,1,0,N,WATERFORD,41.95,-79.98,4157000,7958800
201708,119868,718572,1,0,N,COCHRANTON,41.52,-80.05,4131200,803000
201708,119868,718574,1,0,N,CONNEAUT LAKE,41.6,-80.3,4136000,8018000
201708,119868,718575,1,0,N,SAEGERTOWN,41.73,-80.15,4143800,809000
201708,119868,718576,1,0,N,TOWNVILLE,41.68,-79.88,4140800,7952800
201708,119957,718928,1,74.64,ENE,WILLOWICK,42.1736,-80.2538,4210416,8015228
201708,119981,719023,1,14.14,NNE,AVON POINT,41.6371,-81.9189,4138226,8155134
201708,119981,719024,1,7.65,N,AVON POINT,41.56,-82.0459,4133600,822754
201708,119982,719025,1,0,N,CONCORD,41.67,-81.22,4140200,8113200
201708,119982,719026,1,0,N,SHAKER HGTS,41.47,-81.57,4128200,8134200
201708,119983,719037,1,1.92,SSW,MEDINA,41.1042,-81.8839,416252,8153034
201708,119983,719038,1,0.63,SSW,FOWLER,41.3121,-80.6561,4118726,8039366
201708,119983,719038,2,0.46,W,NUTWOOD,41.3197,-80.6388,4119182,8038328
201708,119983,719039,1,0,N,(YNG)YOUNGSTOWN MUNI,41.27,-80.67,4116200,8040200
201708,119989,719040,1,2,S,ALLIANCE,40.8911,-81.1,4053466,816000
201708,119989,719041,1,0,N,WAYNESBURG,40.67,-81.25,4040200,8115000
201708,119989,719042,1,1.91,E,FREDERICKTOWN,40.4773,-82.5139,4028638,8230834
201708,119989,719043,1,2.45,SW,MONROE MILLS,40.3719,-82.3983,4022314,8223898
201708,119989,719044,1,1.17,SE,NEW BUFFALO,40.9674,-80.705,4058044,8042300
201708,119990,719045,1,0,N,HURON,41.38,-82.55,4122800,8233000
201708,119990,719046,1,0,N,CLYDE,41.32,-82.97,4119200,8258200
201708,119990,719047,1,0,N,GREEN SPGS,41.25,-83.05,4115000,833000
201708,119990,719048,1,0,N,NILES,41.18,-80.77,4110800,8046200
201708,119991,719049,1,84.87,ENE,WILLOWICK,42.2246,-80.0629,4213476,803774
201708,119992,719050,1,76.71,ENE,WILLOWICK,42.1436,-80.1851,428616,8011106
201708,120287,720756,1,0.5,W,PARMA CORNERS,43.22,-77.81,4313200,7748600
201708,120288,720758,1,0.85,NW,LOWVILLE,43.79,-75.49,4347400,7529400
201708,120289,720763,1,2.14,WSW,BUFFALO,42.91,-78.89,4254600,7853400
201708,120289,720764,1,3.49,S,BUFFALO,42.87,-78.86,4252200,7851600
201708,117786,708120,1,3.92,WSW,BLUE GRASS,46.52,-95.09,4631200,955400
201708,117786,708121,1,1.17,SE,PARK RAPIDS,46.91,-95.05,4654600,953000
201708,117806,708190,1,1.47,NNW,LUBECK,39.2507,-81.6359,3915042,8138154
201708,117807,708194,1,0.53,NNE,MACKSBURG,39.6375,-81.468,3938250,8128080
201708,117807,708195,1,0.87,SE,ELBA,39.59,-81.41,3935400,8124600
201708,117807,708196,1,0.69,N,MURPHY,39.43,-81.2,3925800,8112000
201708,117829,708270,1,0.87,SW,WOLCOTT,40.76,-87.04,4045600,872400
201708,117836,708282,1,3.02,NNE,GASOLINE,34.372,-100.9851,3422320,10059106
201708,117846,708306,1,1.83,SE,JACKSONVILLE,30.33,-81.65,3019800,8139000
201708,117846,708306,2,1.51,SSW,SIMPSON YARD,30.33,-81.74,3019800,8144400
201708,117846,708306,3,2.21,SSW,SIMPSON YARD,30.319,-81.739,3019140,8144340
201708,117846,708306,4,2.02,SW,LAKE FOREST,30.3258,-81.649,3019548,8138940
201708,117847,708307,1,1.5,SSW,CRAWLEY,31.36,-82.48,3121600,8228800
201708,117848,708308,1,3.66,W,SAUF1 CMAN,29.85,-81.3311,2951000,8119866
