INSPECTION_ID,PROPERTY_ID,PROPERTY_NAME,ADDRESS,CITY,CBSA_NAME,CBSA_CODE,COUNTY_NAME,COUNTY_CODE,STATE_NAME,STATE_CODE,ZIP,LATITUDE,LONGITUDE,LOCATION_QUALITY,INSPECTION_SCORE,INSPECTION_DATE
543690,800238576,"RANCH at FOSSIL CREEK, The",5350 Fossil Creek Blvd,Haltom City,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76137,32.843355,-97.282955,R,97,6/8/2015
543725,800238567,GREENHOUSE VILLAGE APARTMENTS,19015 West Rd,Cypress,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77433,29.90744,-95.699062,R,96,7/28/2015
543763,800237645,The Homestead of Sherman,1000 Sara Swamy Dr,Sherman,"Sherman-Denison, TX Metropolitan Statistical Area",43300,Grayson,181,TX,48,75090,33.677938,-96.603611,R,99,12/8/2015
543768,800238662,STONEHAVEN APARTMENTS,15301 Northwest Fwy,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77040,29.870844,-95.551538,R,82,11/19/2015
543814,800238231,Graceland at Garden Ridge,,SAN ANTONIO,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Comal,091,TX,48,78266,29.6612,-98.3273,T,89,9/8/2015
543817,800237716,Hidden Creek Apartments,300 S Watters Rd,Allen,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Collin,085,TX,48,75013,33.097882,-96.685126,R,92,3/4/2015
543822,800237633,Cobblestone Park 1 Apartment,3800 County Road 94,Manvel,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Brazoria,039,TX,48,77578,29.533521,-95.38374,R,91,5/4/2015
543826,800232780,Waterford at Summer Park,1250 Minonite Rd,Rosenberg,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Fort Bend,157,TX,48,77469,29.528573,-95.750267,R,99,10/2/2015
543828,800219430,PRESERVE AT PRAIRIE POINTE,8217 Avenue U,Lubbock,"Lubbock, TX Metropolitan Statistical Area",31180,Lubbock,303,TX,48,79423,33.519217,-101.861539,R,82,10/22/2015
543842,800221985,O.W. COLLINS APARTMENTS,4440 Gulfway Dr,Port Arthur,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77642,29.915565,-93.912847,R,84,12/10/2015
543857,800238222,THE MADISON,5348 Old Jacksonville Hwy,Tyler,"Tyler, TX Metropolitan Statistical Area",46340,Smith,423,TX,48,75703,32.290189,-95.327339,R,74,11/12/2015
543867,800239170,ANDALUSIAN GATE APARTMENTS,3653 Briargrove Ln,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Denton,121,TX,48,75287,32.993375,-96.853165,R,97,11/23/2015
543878,800216083,LOS PRADOS APARTMENTS,125 Dyna Dr,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77060,29.922543,-95.406683,R,64,12/8/2015
543880,800238497,VILLAS OF PRESTON CREEK,6900 Preston Rd,Plano,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Collin,085,TX,48,75024,33.06776,-96.795834,R,90,10/15/2015
543886,800239216,The Franciscan at Bear Creek,1600 Village Dr,Euless,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76039,32.860861,-97.071471,R,73,10/14/2015
543896,800237951,AUTUMN LEAVES OF CARROLLTON,1800 King Arthur Blvd,Carrollton,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Denton,121,TX,48,75010,33.035964,-96.887159,R,94,11/24/2015
543907,800239002,THE WATERFORD AT VALLEY RANCH,151 Cowboys Pkwy,Irving,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75063,32.941375,-96.944584,R,43,9/23/2015
543908,800238593,Estancia At Ridgeview Ranch,10200 Independence Pkwy,Plano,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Collin,085,TX,48,75025,33.118423,-96.750479,R,85,9/2/2015
543923,800235334,MEXIA GARDENS,1000 E Grayson St,Mexia,,99999,Limestone,293,TX,48,76667,31.688096,-96.472851,R,97,10/27/2015
543925,800237747,Porter Plaza Ltd.,23473 Partners Way,Porter,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Montgomery,339,TX,48,77365,30.106986,-95.246224,R,91,5/5/2015
544099,800021274,RAMPART APARTMENTS,1602 Village East Blvd,Port Arthur,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77642,29.927212,-93.902023,R,91,9/28/2015
544100,800021100,MIDTOWN MANOR INC.,400 Burnett St,Wichita Falls,"Wichita Falls, TX Metropolitan Statistical Area",48660,Wichita,485,TX,48,76301,33.913255,-98.499873,R,81,9/24/2015
544115,800021401,Sutton Square Duplexes,919 Sutton Dr,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78228,29.471003,-98.55949,R,73,3/27/2015
545474,800020779,ROSEBUD OAKS APARTMENTS,306 W Avenue D,Rosebud,"Waco, TX Metropolitan Statistical Area",47380,Falls,145,TX,48,76570,31.0714,-96.9802,B,92,3/17/2015
545476,800112208,Palacio Del Sol II,400 N Frio St,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78207,29.428856,-98.503285,R,94,2/26/2015
545570,800020649,ALVIN MEMORIAL GARDENS,916 S Gordon St,Alvin,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Brazoria,039,TX,48,77511,29.416794,-95.244056,R,99,12/3/2015
545573,800020732,Casa De Amigos III,402 E New Hampshire St,Harlingen,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78550,26.166906,-97.686204,R,96,6/10/2016
545575,800020654,ANDOVER PLACE,14175 Cypress North Houston Rd,Cypress,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77429,29.947068,-95.637449,R,95,10/2/2015
545576,800020848,EDEN PLACE,327 Eden Dr,Longview,"Longview, TX Metropolitan Statistical Area",30980,Gregg,183,TX,48,75605,32.52319,-94.737295,R,99,11/19/2015
545578,800020801,COUNTRY PARK Apts,5282 Professional Dr,Wichita Falls,"Wichita Falls, TX Metropolitan Statistical Area",48660,Wichita,485,TX,48,76302,33.848863,-98.501891,R,90,10/8/2015
545579,800020880,Fifty Oaks Apartments,501 E 2nd St,Rockport,"Corpus Christi, TX Metropolitan Statistical Area",18580,Aransas,007,TX,48,78382,28.008166,-97.062071,R,99,10/20/2015
545580,800020958,"HIGH POINT VILLAGE APTS., PHASE I",5500 Professional Dr,Wichita Falls,"Wichita Falls, TX Metropolitan Statistical Area",48660,Wichita,485,TX,48,76302,33.845482,-98.500844,R,85,10/9/2015
545581,800020940,HEATHERBROOK APARTMENTS,7900 Heatherbrook Trl,Port Arthur,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77642,29.952033,-93.974085,R,94,8/21/2015
545582,800021099,MIDPARK TOWERS,8550 Midpark Rd,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75240,32.936328,-96.756717,R,97,12/3/2015
545583,800021006,Kings Row Apartments,4141 Barberry Dr,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77051,29.651809,-95.366337,R,56,7/22/2015
545584,800021113,Mt. Zion Sheltering Arms,3238 Martin Luther King Dr,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78220,29.413285,-98.428852,R,98,4/2/2015
545585,800021174,OPTIMIST VILLAGE,3650 Optimist Way,Orange,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Orange,361,TX,48,77630,30.106428,-93.776897,R,96,7/30/2015
545586,800020926,Gulfway Manor Apartments,1702 Treyway Ln,Corpus Christi,"Corpus Christi, TX Metropolitan Statistical Area",18580,Nueces,355,TX,48,78412,27.700833,-97.364697,R,89,11/30/2015
545587,800021073,Lulac Village Park,1417 Horne Rd,Corpus Christi,"Corpus Christi, TX Metropolitan Statistical Area",18580,Nueces,355,TX,48,78416,27.75985,-97.434985,R,98,11/10/2015
545588,800021150,NUESTRO HOGAR APTS,709 Magnolia St,Arlington,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76012,32.743273,-97.119823,R,99,5/29/2015
545590,800021323,Sandy Oaks,401 W Highland Ave,Aransas Pass,"Corpus Christi, TX Metropolitan Statistical Area",18580,San Patricio,409,TX,48,78336,27.891819,-97.158374,R,97,9/18/2015
545591,800021244,PLANO COMMUNITY HOMES,,PLANO,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Collin,085,TX,48,75074,33.023276,-96.697482,4,97,9/25/2015
545594,800021344,SILVER VILLAGE,5401 54th St,Lubbock,"Lubbock, TX Metropolitan Statistical Area",31180,Lubbock,303,TX,48,79414,33.5448,-101.93026,R,99,5/22/2015
545597,800021502,W. LEO DANIELS TOWERS,8826 Harrell St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77093,29.841236,-95.34471,R,98,7/9/2015
545598,800021204,PARK VIEW TERRACE,1301 Holland Lake Dr,Weatherford,"Fort Worth-Arlington, TX Metropolitan Division",23104,Parker,367,TX,48,76086,32.74265,-97.775313,R,98,5/29/2015
545701,800046873,Robinhood Apts,615 S F St,Harlingen,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78550,26.187181,-97.702009,R,85,8/10/2015
545727,800074309,PARK AT WOODMOOR,8787 Shenandoah Park Dr,Shenandoah,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Montgomery,339,TX,48,77385,30.191801,-95.450037,R,91,6/18/2015
545790,800214525,COLONIAL LODGE of McKINNEY,2301 N Brook Dr,McKinney,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Collin,085,TX,48,75070,33.189765,-96.643215,R,80,9/22/2015
545821,800217363,Northstar Apts,13800 Goyo Garcia Rd,Raymondville,"Raymondville, TX Micropolitan Statistical Area",39700,Willacy,489,TX,48,78580,26.5224,-97.917,B,73,7/16/2015
545858,800220318,WRIGHT SENIOR APTS,840 S Carrier Pkwy,Grand Prairie,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75051,32.734949,-97.014831,R,82,9/15/2015
545906,800222777,LINDBERGH PARC SENIOR,5600 Azle Ave,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76106,32.811443,-97.403861,R,99,6/15/2015
545935,800224345,HOME TOWNE AT MATADOR RANCH,9000 Crowley Rd,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76134,32.622987,-97.348755,R,92,8/7/2015
545974,800227198,Patriot Ridge Apartments,4810 Spur 408,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75236,32.6929,-96.9549,B,97,1/11/2016
545978,800226985,CHATEAU ON WILDBRIAR LAKE,1515 Hard Rock Rd,Irving,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75061,32.82705,-97.01335,R,77,5/2/2016
545985,800227756,Oak Hollow Apartments,1439 Barnes Dr,Seguin,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Guadalupe,187,TX,48,78155,29.557393,-97.942533,R,99,9/18/2015
546005,800233495,Trinity Courtyard,6150 Oakmont Trl,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76132,32.659644,-97.409111,R,78,5/17/2016
546018,800234022,THE RESIDENCE AT EDINBURG,4590 S Professional Dr,Edinburg,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",32580,Hidalgo,215,TX,48,78539,26.2801,-98.1589,B,80,1/5/2016
546038,800235311,Orchard Park4-of Kyle,,KYLE,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Hays,209,TX,48,78640,29.9663,-97.8282,T,82,4/20/2016
546049,800236894,THE FOUNTAINS OF WOODMEADOW,10950 Woodmeadow Pkwy,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75228,32.848242,-96.642551,R,59,6/14/2016
546175,800238701,THE RENAISSANCE at CANYON SPRINGS,24245 Wilderness Oak,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78258,29.666526,-98.478817,R,84,4/13/2016
546326,800239552,Pebblebend Apartments,4315 Esmond Dr,Odessa,"Odessa, TX Metropolitan Statistical Area",36220,Ector,135,TX,48,79762,31.895804,-102.344313,R,72,2/5/2016
546341,800239654,Walnut Ridge Phase II,625 Pitt St,Bastrop,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Bastrop,021,TX,48,78602,30.110796,-97.304822,R,99,1/14/2016
546490,800215134,MILLEN HOMES,2751 N Hampton Dr,Grand Prairie,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,75052,32.671705,-97.049565,R,96,2/9/2015
546690,800021087,McMullen Square,537 N General McMullen Dr,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78228,29.439457,-98.553209,R,96,3/24/2015
548655,800021250,Creekside Apartments,378 S Jim Miller Rd,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75217,32.709687,-96.699821,R,83,5/1/2015
548657,800021446,TRINITY OAKS APTS.,600 Woodlawn St,Sulphur Springs,"Sulphur Springs, TX Micropolitan Statistical Area",44860,Hopkins,223,TX,48,75482,33.14266,-95.608248,R,65,4/1/2015
548664,800240712,HIGH POINT SENIOR LIVING,1615 S Zang Blvd,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75224,32.723737,-96.830521,R,95,5/19/2015
548665,800021212,PARKWAY VILLAS,4800 Brookdale Dr,Wichita Falls,"Wichita Falls, TX Metropolitan Statistical Area",48660,Wichita,485,TX,48,76310,33.855964,-98.563855,R,70,5/1/2015
548667,800021438,TOWN NORTH,4624 Elizabeth St,Texarkana,"Texarkana, TX-AR Metropolitan Statistical Area",45500,Bowie,037,TX,48,75503,33.463211,-94.049432,R,89,7/9/2015
548670,800241255,Fair Oaks Apartments (RAD),4401 Quail Trl,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76114,32.780663,-97.385599,R,89,6/18/2015
548674,800020824,DICKINSON PLACE APTS.,911 Saint Joseph St,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75246,32.792322,-96.778908,R,81,7/20/2015
548676,800021516,WAYMAN MANOR APARTMENTS,1811 E Avenue K,Temple,"Killeen-Temple, TX Metropolitan Statistical Area",28660,Bell,027,TX,48,76501,31.080024,-97.328313,R,80,4/15/2015
548680,800241259,Fair Park Apartments (RAD),4400 Fair Park Blvd,Fort Worth,"Fort Worth-Arlington, TX Metropolitan Division",23104,Tarrant,439,TX,48,76115,32.683705,-97.313121,R,90,6/19/2015
548686,800021456,UNIVERSITY APTS-WACO,2900 Primrose Dr,Waco,"Waco, TX Metropolitan Statistical Area",47380,McLennan,309,TX,48,76706,31.519554,-97.132348,R,97,7/22/2015
548687,800021235,PINE TERRACE,1601 Amy Dr,Mount Pleasant,"Mount Pleasant, TX Micropolitan Statistical Area",34420,Titus,449,TX,48,75455,33.169657,-94.9816,R,49,7/8/2015
548690,800021385,SUN VALLEY,1315 Central Fwy E,Wichita Falls,"Wichita Falls, TX Metropolitan Statistical Area",48660,Wichita,485,TX,48,76302,33.884979,-98.467557,R,80,8/3/2015
548694,800021539,WILLIAM BOOTH TOWERS,4200 N 19th St,Waco,"Waco, TX Metropolitan Statistical Area",47380,McLennan,309,TX,48,76708,31.583883,-97.175769,R,95,7/24/2015
548696,800024180,POINT HOUSING AUTHORITY,212 Avenue A,Point,,99999,Rains,379,TX,48,75472,32.932182,-95.869166,R,97,6/23/2015
548697,800020710,Brookhollow Apartments,612 Travis St,Kerrville,"Kerrville, TX Micropolitan Statistical Area",28500,Kerr,265,TX,48,78028,30.041925,-99.126294,R,78,6/3/2015
548699,800021219,Pecan Hill Apts,1600 W Lawndale Dr,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78209,29.509582,-98.468784,R,82,5/13/2015
548700,800020983,INDIAN FALLS APTS,4540 Barnett Rd,Wichita Falls,"Wichita Falls, TX Metropolitan Statistical Area",48660,Wichita,485,TX,48,76310,33.86432,-98.578084,R,87,5/29/2015
548702,800021320,San Juan Village,400 N Iowa Ave,San Juan,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",32580,Hidalgo,215,TX,48,78589,26.195543,-98.151138,R,66,4/13/2015
548703,800020762,CHAPARRAL VILLAGE,1451 S Grant Ave,Odessa,"Odessa, TX Metropolitan Statistical Area",36220,Ector,135,TX,48,79761,31.83106,-102.357038,R,90,4/15/2015
548706,800020777,CLEME MANOR APTS,5300 Coke St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77020,29.768126,-95.318581,R,72,9/9/2015
548707,800021372,St Francis Villa Apts,715 Trade,Pleasanton,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Atascosa,013,TX,48,78064,28.967071,-98.474683,R,87,4/27/2015
548708,800020924,GULF COAST ARMS,6603 Hirsch Rd,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77026,29.819274,-95.328937,R,94,6/30/2015
548709,800021283,Ridgecrest Apartments,8222 Gault Ln,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78209,29.512091,-98.469578,R,87,5/18/2015
548712,800046796,Rebekah Baines Johnson,21 Waller St,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78702,30.253585,-97.735315,R,86,6/22/2015
548715,800021439,Town Oaks Of Kenedy,120 Water St,Kenedy,,99999,Karnes,255,TX,48,78119,28.809169,-97.85758,R,71,5/7/2015
548716,800021515,WAVERLY VILLAGE APARTMENTS,155 Tafelski Rd,New Waverly,"Huntsville, TX Micropolitan Statistical Area",26660,Walker,471,TX,48,77358,30.546919,-95.482007,R,90,12/4/2015
548719,800021454,Union Pines Apartments,1707 Pleasanton Rd,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78221,29.36566,-98.504205,R,91,4/30/2015
548721,800021017,Laguna Apartments,1318 Waldron Rd,Corpus Christi,"Corpus Christi, TX Metropolitan Statistical Area",18580,Nueces,355,TX,48,78418,27.665149,-97.28466,R,77,6/8/2015
548722,800021084,Mason Manor,1137 Gunter St,Austin,"Austin-Round Rock, TX Metropolitan Statistical Area",12420,Travis,453,TX,48,78721,30.269967,-97.696348,R,92,8/4/2015
548727,800020756,CENTENNIAL SQUARE APARTMENTS,805 Schilling St,Baytown,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77520,29.748692,-94.977407,R,89,6/15/2015
548729,800020768,Chisolm Trace,10503 Huebner Rd,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78240,29.541135,-98.582157,R,62,5/11/2015
548731,800020859,El Santander,3604 Boca Chica Blvd,Brownsville,"Brownsville-Harlingen, TX Metropolitan Statistical Area",15180,Cameron,061,TX,48,78521,25.91959,-97.463752,R,47,6/5/2015
548732,800020727,Whispering Trees,,CARRIZO SPRINGS,,99999,Dimmit,127,TX,48,78834,28.4229,-100.0258,T,83,5/29/2015
548735,800000075,VIRGINIA MANOR APARTMENTS,2250 W Virginia St,Beaumont,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77705,30.04234,-94.106946,R,76,7/23/2015
548737,800020921,Guadalupe Haciendas Apts,2015 S Cameron St,Alice,"Alice, TX Micropolitan Statistical Area",10860,Jim Wells,249,TX,48,78332,27.732346,-98.06963,R,70,7/20/2015
548738,800021302,Rosalyn Heights,602 E Rosemary Dr,Seguin,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Guadalupe,187,TX,48,78155,29.591534,-97.958948,R,91,4/28/2015
548741,800020858,El Rosario Homes,1802 N Nicholson Ave,Mission,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",32580,Hidalgo,215,TX,48,78572,26.226088,-98.331005,R,73,4/15/2015
548743,800020770,CHRISTIAN MANOR,813 W 8th St,Plainview,"Plainview, TX Micropolitan Statistical Area",38380,Hale,189,TX,48,79072,34.18802,-101.71199,R,89,6/15/2015
549910,800021470,Villa Alegre,6902 Marbach Rd,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78227,29.41757,-98.625481,R,83,4/28/2015
550151,800021377,STERLINGSHIRE,9002 Sterlingshire St,Houston,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77078,29.854097,-95.257518,R,46,5/13/2015
550269,800218185,BREAKWATER BAY APARTMENTS,4375 N Major Dr,Beaumont,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77713,30.122479,-94.19038,R,93,7/10/2015
552784,800224027,Putnam Place,310 N 37th St,Orange,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Orange,361,TX,48,77630,30.090169,-93.776818,4,78,8/21/2015
552787,800211558,Bud O'Keefe Village,8634 Garden Brk,San Antonio,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",41700,Bexar,029,TX,48,78245,29.420939,-98.656279,R,89,6/26/2015
552788,800232463,VILLAGE AT HICKORY GLEN,3911 Hickory Glen Ct,Kingwood,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Harris,201,TX,48,77339,30.070205,-95.212967,R,99,6/1/2015
552789,800074919,Elena C. Diaz Homes for Special Citizens,,CRYSTAL CITY,,99999,Zavala,507,TX,48,78839,28.695744,-99.83191,R,87,7/9/2015
552790,800219557,CHERBONAY @ MARSALIS INDEPENDENT LC,412 N Marsalis Ave,Dallas,"Dallas-Plano-Irving, TX Metropolitan Division",19124,Dallas,113,TX,48,75203,32.753256,-96.815442,R,91,5/22/2015
552794,800219882,VILLA DE LUCAS,1005 E Lucas Dr,Beaumont,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",13140,Jefferson,245,TX,48,77703,30.125491,-94.106654,R,98,8/28/2015
552796,800217671,OMNI,,LUFKIN,"Lufkin, TX Micropolitan Statistical Area",31260,Angelina,005,TX,48,75904,31.3419,-94.7488,T,88,7/2/2015
552800,800225014,INDEPENDENCE PLACE,2510 Lone Star Pkwy,Montgomery,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",26420,Montgomery,339,TX,48,77356,30.4015,-95.6763,B,99,6/1/2015
