source,sumlevel,geoid,name,st,cnty,T1_est1,T1_est2,T1_est3,T1_est4,T1_est5,T1_est6,T1_est7,T1_est8,T1_est9,T1_est10,T1_est11,T1_est12,T1_est13,T1_est14,T1_est15,T1_est16,T1_est17,T1_est18,T1_est19,T1_est20,T1_est21,T1_est22,T1_est23,T1_est24,T1_est25,T1_est26,T1_est27,T1_est28,T1_est29,T1_est30,T1_est31,T1_est32,T1_est33,T1_est34,T1_est35,T1_est36,T1_est37,T1_est38,T1_est39,T1_est40,T1_est41,T1_est42,T1_est43,T1_est44,T1_est45,T1_est46,T1_est47,T1_est48,T1_est49,T1_est50,T1_est51,T1_est52,T1_est53,T1_est54,T1_est55,T1_est56,T1_est57,T1_est58,T1_est59,T1_est60,T1_est61,T1_est62,T1_est63,T1_est64,T1_est65,T1_est66,T1_est67,T1_est68,T1_est69,T1_est70,T1_est71,T1_est72,T1_est73,T1_est74,T1_est75,T1_est76,T1_est77,T1_est78,T1_est79,T1_est80,T1_est81,T1_est82,T1_est83,T1_est84,T1_est85,T1_est86,T1_est87,T1_est88,T1_est89,T1_est90,T1_est91,T1_est92,T1_est93,T1_est94,T1_est95,T1_est96,T1_est97,T1_est98,T1_est99,T1_est100,T1_est101,T1_est102,T1_est103,T1_est104,T1_est105,T1_est106,T1_est107,T1_est108,T1_est109,T1_est110,T1_est111,T1_est112,T1_est113,T1_est114,T1_est115,T1_est116,T1_est117,T1_est118,T1_est119,T1_est120,T1_est121,T1_est122,T1_est123,T1_est124,T1_est125,T1_est126,T1_est127,T1_est128,T1_est129,T1_est130,T1_est131,T1_est132,T1_est133,T1_est134,T1_est135,T1_est136,T1_est137,T1_est138,T1_est139,T1_est140,T1_est141,T1_est142,T1_est143,T1_est144,T1_est145,T1_est146,T1_est147,T1_est148,T1_est149,T1_est150,T1_est151,T1_est152,T1_est153,T1_est154,T1_est155,T1_est156,T1_est157,T1_est158,T1_est159,T1_est160,T1_est161,T1_est162,T1_est163,T1_est164,T1_est165,T1_est166,T1_est167,T1_est168,T1_est169,T1_est170,T1_est171,T1_est172,T1_est173,T1_est174,T1_est175,T1_est176,T1_est177,T1_est178,T1_est179,T1_est180,T1_est181,T1_est182,T1_est183,T1_est184,T1_est185,T1_est186,T1_est187,T1_est188,T1_est189,T1_est190,T1_est191,T1_est192,T1_est193,T1_est194,T1_est195,T1_est196,T1_est197,T1_est198,T1_est199,T1_est200,T1_est201,T1_est202,T1_est203,T1_est204,T1_est205,T1_est206,T1_est207,T1_est208,T1_est209,T1_est210,T1_est211,T1_est212,T1_est213,T1_est214,T1_est215,T1_est216,T1_est217,T1_est218,T1_est219,T1_est220,T1_est221,T1_est222,T1_est223,T1_est224,T1_est225,T1_est226,T1_est227,T1_est228,T1_est229,T1_est230,T1_est231,T1_est232,T1_est233,T1_est234,T1_est235,T1_est236,T1_est237,T1_est238,T1_est239,T1_est240,T1_est241,T1_est242,T1_est243,T1_est244,T1_est245,T1_est246,T1_est247,T1_est248,T1_est249,T1_moe1,T1_moe2,T1_moe3,T1_moe4,T1_moe5,T1_moe6,T1_moe7,T1_moe8,T1_moe9,T1_moe10,T1_moe11,T1_moe12,T1_moe13,T1_moe14,T1_moe15,T1_moe16,T1_moe17,T1_moe18,T1_moe19,T1_moe20,T1_moe21,T1_moe22,T1_moe23,T1_moe24,T1_moe25,T1_moe26,T1_moe27,T1_moe28,T1_moe29,T1_moe30,T1_moe31,T1_moe32,T1_moe33,T1_moe34,T1_moe35,T1_moe36,T1_moe37,T1_moe38,T1_moe39,T1_moe40,T1_moe41,T1_moe42,T1_moe43,T1_moe44,T1_moe45,T1_moe46,T1_moe47,T1_moe48,T1_moe49,T1_moe50,T1_moe51,T1_moe52,T1_moe53,T1_moe54,T1_moe55,T1_moe56,T1_moe57,T1_moe58,T1_moe59,T1_moe60,T1_moe61,T1_moe62,T1_moe63,T1_moe64,T1_moe65,T1_moe66,T1_moe67,T1_moe68,T1_moe69,T1_moe70,T1_moe71,T1_moe72,T1_moe73,T1_moe74,T1_moe75,T1_moe76,T1_moe77,T1_moe78,T1_moe79,T1_moe80,T1_moe81,T1_moe82,T1_moe83,T1_moe84,T1_moe85,T1_moe86,T1_moe87,T1_moe88,T1_moe89,T1_moe90,T1_moe91,T1_moe92,T1_moe93,T1_moe94,T1_moe95,T1_moe96,T1_moe97,T1_moe98,T1_moe99,T1_moe100,T1_moe101,T1_moe102,T1_moe103,T1_moe104,T1_moe105,T1_moe106,T1_moe107,T1_moe108,T1_moe109,T1_moe110,T1_moe111,T1_moe112,T1_moe113,T1_moe114,T1_moe115,T1_moe116,T1_moe117,T1_moe118,T1_moe119,T1_moe120,T1_moe121,T1_moe122,T1_moe123,T1_moe124,T1_moe125,T1_moe126,T1_moe127,T1_moe128,T1_moe129,T1_moe130,T1_moe131,T1_moe132,T1_moe133,T1_moe134,T1_moe135,T1_moe136,T1_moe137,T1_moe138,T1_moe139,T1_moe140,T1_moe141,T1_moe142,T1_moe143,T1_moe144,T1_moe145,T1_moe146,T1_moe147,T1_moe148,T1_moe149,T1_moe150,T1_moe151,T1_moe152,T1_moe153,T1_moe154,T1_moe155,T1_moe156,T1_moe157,T1_moe158,T1_moe159,T1_moe160,T1_moe161,T1_moe162,T1_moe163,T1_moe164,T1_moe165,T1_moe166,T1_moe167,T1_moe168,T1_moe169,T1_moe170,T1_moe171,T1_moe172,T1_moe173,T1_moe174,T1_moe175,T1_moe176,T1_moe177,T1_moe178,T1_moe179,T1_moe180,T1_moe181,T1_moe182,T1_moe183,T1_moe184,T1_moe185,T1_moe186,T1_moe187,T1_moe188,T1_moe189,T1_moe190,T1_moe191,T1_moe192,T1_moe193,T1_moe194,T1_moe195,T1_moe196,T1_moe197,T1_moe198,T1_moe199,T1_moe200,T1_moe201,T1_moe202,T1_moe203,T1_moe204,T1_moe205,T1_moe206,T1_moe207,T1_moe208,T1_moe209,T1_moe210,T1_moe211,T1_moe212,T1_moe213,T1_moe214,T1_moe215,T1_moe216,T1_moe217,T1_moe218,T1_moe219,T1_moe220,T1_moe221,T1_moe222,T1_moe223,T1_moe224,T1_moe225,T1_moe226,T1_moe227,T1_moe228,T1_moe229,T1_moe230,T1_moe231,T1_moe232,T1_moe233,T1_moe234,T1_moe235,T1_moe236,T1_moe237,T1_moe238,T1_moe239,T1_moe240,T1_moe241,T1_moe242,T1_moe243,T1_moe244,T1_moe245,T1_moe246,T1_moe247,T1_moe248,T1_moe249
2013thru2017,50,05000US48021,"Bastrop County, Texas",48,21,26015,19910,5130,1480,805,85,30,10,0,545,4,1175,670,50,20,25,0,415,0,1250,705,175,0,0,0,370,0,550,315,10,25,20,0,160,20,680,395,15,15,0,0,235,20,14545,205,90,30,0,0,0,65,20,1320,685,175,0,20,0,400,40,2820,1810,195,0,0,0,800,15,1535,1110,25,15,25,0,355,0,8665,6795,335,40,0,0,1375,120,235,235,185,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6105,2610,1010,480,195,0,0,0,315,15,900,525,85,4,0,0,280,0,570,305,45,0,0,0,210,10,30,30,0,0,0,0,4,0,95,55,0,0,0,0,45,0,3260,310,160,10,0,10,0,110,20,330,180,70,0,0,0,85,0,755,500,105,0,0,0,150,0,440,230,75,10,0,0,120,0,1425,1010,170,20,4,0,150,75,235,235,130,55,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,706,551,287,220,81,31,16,31,179,13,263,194,58,24,35,31,178,31,285,186,126,31,31,31,190,31,191,141,17,35,30,31,116,30,188,129,26,24,31,31,116,32,612,109,55,38,31,31,31,72,32,255,198,127,31,32,31,133,54,365,306,123,31,31,31,213,26,262,234,44,21,28,31,137,31,601,514,118,25,31,31,239,88,150,150,121,92,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,605,436,314,173,135,31,31,31,169,30,277,215,76,15,31,31,133,31,215,148,66,31,31,31,143,15,35,36,31,31,31,31,3,31,72,47,31,31,31,31,58,31,480,151,105,21,31,15,31,106,32,161,105,73,31,31,31,94,31,197,169,85,31,31,31,85,31,178,98,44,20,31,31,114,31,335,270,143,25,13,31,113,80,134,134,127,53,31,31,31,57,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2013thru2017,50,05000US48023,"Baylor County, Texas",48,23,1645,1275,140,70,65,0,0,0,0,0,4,40,0,0,0,0,0,40,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,1110,60,20,0,0,0,0,0,45,115,115,0,0,0,0,0,0,260,220,10,0,0,0,30,0,145,145,0,0,0,0,0,0,530,505,20,0,0,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,100,40,40,0,0,0,0,0,0,45,25,0,0,0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,20,20,0,0,0,0,0,0,30,30,0,0,0,0,0,0,125,125,0,0,0,0,0,0,20,20,0,0,0,0,0,0,70,50,0,0,0,0,20,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,110,58,46,42,13,13,13,13,13,14,43,13,13,13,13,13,43,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,26,26,13,13,13,13,13,13,111,58,23,13,13,13,13,13,55,55,55,13,13,13,13,13,13,85,75,18,13,13,13,35,13,80,80,13,13,13,13,13,13,83,82,27,13,13,13,13,13,28,28,28,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,89,60,31,31,13,13,13,13,13,13,44,39,13,13,13,13,22,13,26,26,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,86,23,23,13,13,13,13,13,13,29,29,13,13,13,13,13,13,77,77,13,13,13,13,13,13,30,30,13,13,13,13,13,13,53,51,13,13,13,13,20,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2013thru2017,50,05000US48025,"Bee County, Texas",48,25,8530,5375,1180,340,150,4,0,0,0,190,0,275,95,0,0,0,0,180,0,290,105,0,0,10,0,175,0,25,4,0,0,0,0,20,0,250,50,0,0,0,0,200,0,4145,115,45,0,0,0,0,75,0,280,120,0,0,0,0,165,0,630,310,4,0,4,0,310,0,495,220,0,10,0,0,265,0,2620,1335,10,30,0,0,1220,25,50,50,10,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3155,1420,605,200,10,0,0,0,395,0,305,115,0,0,0,0,190,0,290,50,10,0,0,0,235,0,70,35,0,0,0,0,35,0,145,100,4,0,0,0,45,0,1660,110,30,4,0,0,0,80,0,85,15,0,0,0,0,70,0,135,50,4,0,0,0,85,0,345,255,70,0,0,0,25,0,980,460,10,0,15,0,500,0,75,75,15,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,333,214,120,93,9,28,28,28,95,28,109,75,28,28,28,28,96,28,108,59,28,28,25,28,83,28,28,7,28,28,28,28,29,28,113,39,28,28,28,28,107,28,358,72,35,28,28,28,28,61,28,99,64,28,28,28,28,76,28,177,106,11,28,13,28,130,28,210,138,28,18,28,28,122,28,285,205,25,37,28,28,212,36,41,41,16,28,28,28,28,37,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,349,312,197,141,35,28,28,28,143,28,167,113,28,28,28,28,119,28,122,61,27,28,28,28,117,28,63,46,28,28,28,28,42,28,110,104,16,28,28,28,44,28,283,69,34,9,28,28,28,59,28,71,16,28,28,28,28,71,28,77,45,13,28,28,28,59,28,172,151,62,28,28,28,20,28,223,168,33,28,14,28,172,28,64,64,24,28,28,28,28,57,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
2013thru2017,50,05000US48027,"Bell County, Texas",48,27,116395,63765,13230,2755,1315,595,170,0,10,630,35,2300,1120,375,100,0,65,620,20,3645,1690,810,100,0,20,825,200,1535,865,315,35,0,0,275,50,3000,1535,735,70,20,0,600,40,49780,385,255,25,10,0,0,90,4,1375,1000,100,55,0,0,205,15,4235,2800,490,85,0,15,815,30,4165,2535,585,115,0,0,880,45,39625,25240,6945,780,125,100,5685,745,755,755,410,110,35,0,0,185,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52630,22465,6390,1985,2410,135,25,35,1595,210,6355,2060,2250,95,0,90,1655,205,6475,2545,1890,310,0,140,1370,225,1720,940,190,10,0,55,470,55,1520,850,300,15,15,0,285,50,29150,740,285,200,25,0,0,195,35,1320,615,420,10,25,0,240,10,4890,2020,1345,130,60,25,1165,140,4885,1965,1295,115,15,15,1260,210,17320,8800,4040,695,65,135,3035,545,1010,1010,510,195,30,4,0,240,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,1309,924,427,280,206,95,31,16,188,29,331,206,149,78,31,63,159,27,446,270,221,85,31,33,206,107,241,199,128,39,31,31,87,38,384,281,211,71,31,31,173,45,1125,148,127,19,20,31,31,77,15,198,177,55,41,31,31,84,25,401,302,147,43,31,24,244,27,390,281,156,58,31,31,232,33,1112,818,484,159,73,57,426,217,237,237,163,102,37,31,31,106,17,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1198,964,609,310,398,97,22,32,295,113,630,319,389,57,31,68,342,98,622,363,416,138,31,76,301,113,352,254,132,18,31,68,217,65,374,274,189,21,28,31,126,66,1199,219,97,142,29,31,31,126,54,296,199,166,21,42,31,126,20,613,338,329,96,75,32,337,86,612,339,281,62,22,29,314,119,1022,603,492,257,61,92,506,167,242,242,170,105,37,7,31,124,35,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2013thru2017,50,05000US48029,"Bexar County, Texas",48,29,627890,368815,84900,19765,5425,1330,280,35,15,12520,160,17380,4545,845,305,35,25,11400,225,22300,6325,1465,730,80,40,13400,265,8320,3040,370,205,70,0,4570,70,17130,7675,965,500,35,55,7490,410,280920,5045,870,275,0,0,0,3820,75,13685,3010,720,270,65,0,9570,55,31930,8755,1390,400,40,15,21070,255,24990,8000,1130,320,15,0,15335,190,205275,100090,11925,4985,390,180,84910,2795,3000,3000,1050,220,75,0,15,1595,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259070,125435,42740,8415,5525,960,10,45,27115,665,37035,8425,4300,725,15,0,23025,545,32125,9470,3545,790,50,0,17770,495,6425,2710,595,145,15,0,2850,105,7110,3040,645,565,50,15,2620,180,127465,6570,955,845,115,55,25,4435,135,5885,1010,375,20,20,0,4390,70,22620,4635,2745,200,55,10,14525,445,19310,5430,2230,360,25,35,11020,215,73085,28865,7535,3205,85,25,31860,1515,6170,6170,1580,540,535,4,0,3390,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209,2619,1727,818,508,262,91,33,23,699,70,777,375,234,121,36,45,742,87,1083,534,264,218,85,49,874,104,600,379,148,97,82,31,448,44,938,595,232,161,32,76,669,155,2677,361,170,108,31,31,31,331,68,668,308,152,91,47,31,553,44,1224,547,202,117,33,25,1016,120,972,560,213,99,18,31,779,108,2518,1706,564,416,129,90,1806,364,300,300,200,95,51,31,25,252,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2593,2364,1593,633,565,245,14,73,1205,193,1398,787,559,236,29,31,1040,173,1322,808,492,181,61,31,964,164,573,392,188,78,28,31,354,67,648,418,215,165,59,27,388,127,2301,559,223,230,73,50,40,432,76,506,206,104,20,33,31,467,52,1047,434,386,115,63,17,882,184,1001,537,432,145,31,53,684,109,1852,1169,666,362,54,30,1081,296,723,723,359,185,175,7,31,462,110,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2013thru2017,50,05000US48031,"Blanco County, Texas",48,31,4230,3240,795,140,120,0,15,0,0,0,4,250,115,0,0,0,0,55,80,210,100,0,0,0,0,45,65,45,45,0,0,0,0,0,0,145,110,0,0,0,0,35,0,2420,65,65,0,0,0,0,0,0,125,95,0,0,0,0,30,0,250,245,0,0,0,0,4,0,290,245,0,0,0,0,45,0,1695,1550,0,0,0,0,145,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,345,95,70,0,15,0,0,10,0,120,110,0,0,0,0,10,0,95,80,0,0,0,0,15,0,0,0,0,0,0,0,0,0,35,20,0,0,0,0,15,0,635,10,10,0,0,0,0,0,0,60,50,0,0,0,0,10,0,175,125,0,0,0,0,50,0,140,115,0,0,0,0,25,0,250,220,0,0,0,0,30,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,234,155,81,75,21,29,21,21,21,17,95,56,21,21,21,21,38,80,105,53,21,21,21,21,35,74,33,33,21,21,21,21,21,21,69,62,21,21,21,21,46,21,218,45,45,21,21,21,21,21,21,65,60,21,21,21,21,23,21,91,95,21,21,21,21,5,21,118,98,21,21,21,21,64,21,214,195,21,21,21,21,72,21,23,23,23,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,204,140,62,53,21,24,21,21,14,21,60,59,21,21,21,21,15,21,64,61,21,21,21,21,26,21,21,21,21,21,21,21,21,21,40,33,21,21,21,21,20,21,163,13,13,21,21,21,21,21,21,35,34,21,21,21,21,14,21,94,77,21,21,21,21,46,21,85,75,21,21,21,21,28,21,92,88,21,21,21,21,35,21,16,16,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
2013thru2017,50,05000US48033,"Borden County, Texas",48,33,250,185,15,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,15,15,0,0,0,0,0,0,4,4,0,0,0,0,0,0,135,125,0,0,0,0,10,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,15,15,0,0,0,0,0,0,30,30,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,40,12,9,9,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1,13,13,13,13,13,1,13,8,8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,39,13,13,13,13,13,13,13,13,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,6,13,13,13,13,13,13,39,36,13,13,13,13,13,13,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,21,1,13,13,13,13,13,13,13,13,1,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,25,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,16,13,13,13,13,13,13,12,12,13,13,13,13,13,13,22,18,13,13,13,13,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2013thru2017,50,05000US48035,"Bosque County, Texas",48,35,7025,5435,1120,220,185,0,4,0,0,15,10,340,315,0,0,0,0,25,0,175,145,0,0,0,0,20,10,105,75,0,0,0,0,20,10,285,245,0,0,10,0,30,0,4285,15,10,0,0,0,0,4,0,275,175,10,0,0,0,90,0,725,580,0,0,10,0,135,0,405,330,10,0,0,0,55,10,2865,2635,50,4,4,0,175,0,25,25,25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590,530,165,120,0,0,0,0,45,0,160,125,0,0,0,0,35,0,135,85,0,0,0,0,45,0,20,10,0,0,0,0,10,0,50,40,0,0,0,0,10,0,1040,60,45,0,0,0,0,15,0,130,95,0,0,0,0,4,35,240,190,4,0,0,0,40,4,195,155,0,10,0,0,30,0,415,395,0,0,0,0,15,4,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,183,152,59,55,21,14,21,21,15,13,90,88,21,21,21,21,18,21,56,51,21,21,21,21,23,17,39,34,21,21,21,21,21,12,92,79,21,21,17,21,35,21,172,13,12,21,21,21,21,21,21,79,54,21,21,21,21,51,21,114,105,21,21,14,21,72,21,91,80,20,21,21,21,33,16,184,176,38,2,4,21,60,21,27,27,26,21,21,21,21,3,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,182,128,76,59,21,21,21,21,41,21,64,52,21,21,21,21,29,21,61,52,21,21,21,21,36,21,24,15,21,21,21,21,16,21,36,33,21,21,21,21,16,21,146,29,28,21,21,21,21,13,21,62,48,21,21,21,21,9,40,79,72,10,21,21,21,31,10,72,65,21,17,21,21,33,21,91,89,21,21,21,21,19,2,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
2013thru2017,50,05000US48037,"Bowie County, Texas",48,37,33170,21585,4340,990,610,320,0,4,0,40,15,885,625,175,0,0,0,80,4,1135,980,95,0,0,0,55,4,500,275,150,0,0,0,75,0,830,660,140,25,0,0,0,10,16990,305,160,145,0,0,0,0,0,825,580,140,0,10,0,75,20,1945,1610,305,0,30,0,0,4,1430,1185,130,20,15,0,70,10,12490,10325,1530,60,120,0,280,170,255,255,120,40,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11590,5490,2215,925,1170,20,0,0,70,25,1660,760,785,35,4,0,75,4,1205,585,385,4,0,0,230,0,140,105,35,0,0,0,0,0,270,225,45,0,0,0,0,0,5820,310,120,185,0,0,0,0,4,275,160,55,0,0,0,25,35,1370,730,530,25,40,0,0,45,920,590,270,0,0,0,60,0,2945,1850,715,105,15,0,180,80,275,275,100,170,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,608,461,190,157,117,31,4,31,62,19,242,198,95,31,31,31,82,2,295,265,52,31,31,31,57,5,185,126,102,31,31,31,81,31,244,214,93,27,31,31,31,20,650,131,97,93,31,31,31,31,31,225,147,77,31,14,31,125,21,336,289,129,31,32,31,31,3,216,180,78,29,21,31,97,21,541,512,180,65,61,31,142,83,127,127,64,34,31,31,31,115,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,628,571,409,252,240,33,31,31,81,36,311,212,242,48,8,31,74,31,242,174,143,11,31,31,138,31,89,77,40,31,31,31,31,31,134,124,55,31,31,31,31,31,484,116,68,97,31,31,31,31,31,107,95,40,31,31,31,37,55,235,165,190,43,44,31,31,41,252,190,119,31,31,31,56,31,406,334,211,79,27,31,103,92,135,135,77,106,31,31,31,31,16,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2013thru2017,50,05000US48039,"Brazoria County, Texas",48,39,117090,84215,15975,4425,2430,360,185,20,0,1400,30,3405,1845,285,155,0,0,1120,4,4195,1850,650,205,0,0,1390,100,1465,665,405,70,0,0,330,0,2485,820,320,230,0,0,1110,4,67535,1945,1030,170,0,0,0,745,4,3950,2235,205,50,85,0,1310,65,8845,5545,730,275,55,0,2110,135,6135,3885,325,135,15,0,1710,60,46660,29680,5495,3755,40,0,7130,555,710,710,465,45,10,0,0,175,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32870,13130,6390,2605,1255,115,45,0,2210,155,3075,1705,395,30,0,0,840,105,2685,1370,625,25,40,0,620,10,500,360,0,65,0,0,80,0,480,195,15,0,0,0,270,0,19245,1090,490,140,110,0,0,350,0,1785,945,295,90,0,0,440,15,4700,2035,775,230,15,0,1545,95,3605,1520,965,90,0,0,1030,0,8065,4080,1725,275,60,0,1805,120,495,495,240,55,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,1397,1066,544,321,143,114,34,31,346,34,475,284,135,110,31,31,294,2,687,363,338,134,31,31,374,94,366,164,254,82,31,31,130,31,538,206,175,149,31,31,414,6,1368,329,221,83,31,31,31,218,4,517,314,119,48,86,31,305,54,603,412,273,148,54,31,341,98,595,475,147,76,23,31,341,78,1463,930,590,410,41,31,723,246,186,186,143,74,22,31,31,99,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1307,1105,744,425,354,75,53,31,461,153,538,344,203,47,31,31,338,106,451,300,350,31,60,31,290,15,203,178,31,50,31,31,66,31,225,137,27,31,31,31,181,31,1189,266,167,82,161,31,31,135,31,342,266,166,79,31,31,159,22,561,288,318,200,28,31,347,77,662,341,321,92,31,31,360,31,890,677,541,171,65,31,387,103,163,163,99,61,31,31,31,124,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
