source,sumlevel,geoid,name,st,cnty,T9_est1,T9_est2,T9_est3,T9_est4,T9_est5,T9_est6,T9_est7,T9_est8,T9_est9,T9_est10,T9_est11,T9_est12,T9_est13,T9_est14,T9_est15,T9_est16,T9_est17,T9_est18,T9_est19,T9_est20,T9_est21,T9_est22,T9_est23,T9_est24,T9_est25,T9_est26,T9_est27,T9_est28,T9_est29,T9_est30,T9_est31,T9_est32,T9_est33,T9_est34,T9_est35,T9_est36,T9_est37,T9_est38,T9_est39,T9_est40,T9_est41,T9_est42,T9_est43,T9_est44,T9_est45,T9_est46,T9_est47,T9_est48,T9_est49,T9_est50,T9_est51,T9_est52,T9_est53,T9_est54,T9_est55,T9_est56,T9_est57,T9_est58,T9_est59,T9_est60,T9_est61,T9_est62,T9_est63,T9_est64,T9_est65,T9_est66,T9_est67,T9_est68,T9_est69,T9_est70,T9_est71,T9_est72,T9_est73,T9_moe1,T9_moe2,T9_moe3,T9_moe4,T9_moe5,T9_moe6,T9_moe7,T9_moe8,T9_moe9,T9_moe10,T9_moe11,T9_moe12,T9_moe13,T9_moe14,T9_moe15,T9_moe16,T9_moe17,T9_moe18,T9_moe19,T9_moe20,T9_moe21,T9_moe22,T9_moe23,T9_moe24,T9_moe25,T9_moe26,T9_moe27,T9_moe28,T9_moe29,T9_moe30,T9_moe31,T9_moe32,T9_moe33,T9_moe34,T9_moe35,T9_moe36,T9_moe37,T9_moe38,T9_moe39,T9_moe40,T9_moe41,T9_moe42,T9_moe43,T9_moe44,T9_moe45,T9_moe46,T9_moe47,T9_moe48,T9_moe49,T9_moe50,T9_moe51,T9_moe52,T9_moe53,T9_moe54,T9_moe55,T9_moe56,T9_moe57,T9_moe58,T9_moe59,T9_moe60,T9_moe61,T9_moe62,T9_moe63,T9_moe64,T9_moe65,T9_moe66,T9_moe67,T9_moe68,T9_moe69,T9_moe70,T9_moe71,T9_moe72,T9_moe73
2013thru2017,50,05000US48313,"Madison County, Texas",48,313,4175,3070,2360,1840,300,190,35,335,125,95,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,250,70,30,0,25,25,0,0,0,1105,810,575,145,80,4,185,65,20,70,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,55,40,0,15,0,10,10,0,4,0,213,221,174,167,122,90,31,100,54,61,64,24,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,95,76,58,37,21,22,22,21,21,21,185,154,133,103,53,15,84,52,40,58,41,57,57,21,21,21,21,21,21,21,21,21,21,21,21,21,45,37,21,28,21,15,14,21,2,21
2013thru2017,50,05000US48315,"Marion County, Texas",48,315,4455,3530,2590,2180,205,150,55,765,500,165,95,10,0,0,0,0,0,30,30,0,0,0,10,10,0,0,0,105,105,0,0,0,30,20,10,0,0,930,560,270,175,110,0,325,150,100,70,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,40,40,0,0,0,4,0,4,0,0,214,221,166,181,87,83,43,130,120,78,64,15,21,21,21,21,21,22,22,21,21,21,14,14,21,21,21,45,45,21,21,21,29,24,20,21,21,187,160,105,108,76,21,93,70,62,49,6,21,21,21,21,21,6,6,21,21,21,21,21,21,21,21,36,36,21,21,21,11,21,11,21,21
2013thru2017,50,05000US48317,"Martin County, Texas",48,317,1635,1260,785,715,15,45,10,4,0,4,0,0,0,0,0,0,0,25,10,15,0,0,0,0,0,0,0,440,370,15,50,10,4,4,0,0,0,375,225,175,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,120,30,0,0,0,0,0,0,0,84,117,107,106,17,39,19,11,19,11,19,19,19,19,19,19,19,29,13,30,19,19,19,19,19,19,19,74,76,22,41,15,1,1,19,19,19,96,82,79,23,32,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,63,54,37,19,19,19,19,19,19,19
2013thru2017,50,05000US48319,"Mason County, Texas",48,319,1620,1185,930,740,110,80,4,0,0,0,0,0,15,0,4,4,0,4,4,0,0,0,0,0,0,0,0,225,160,25,40,0,15,15,0,0,0,435,310,220,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,70,20,30,0,4,4,0,0,0,150,131,120,114,65,50,5,13,13,13,13,13,11,13,13,14,13,2,2,13,13,13,13,13,13,13,13,67,69,24,30,13,20,20,13,13,13,106,87,83,38,38,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,71,52,33,47,13,17,17,13,13,13
2013thru2017,50,05000US48321,"Matagorda County, Texas",48,321,13810,9360,5515,4230,575,595,110,815,460,80,245,30,190,155,15,20,0,25,25,0,0,0,35,20,0,10,0,2785,2380,115,225,65,4,4,0,0,0,4450,1550,900,340,305,0,935,580,105,215,35,15,0,0,0,15,4,4,0,0,0,0,0,0,0,0,1890,1395,245,220,35,55,25,30,0,0,496,472,337,288,165,184,76,163,125,50,154,44,44,59,18,35,28,31,31,28,28,28,38,34,28,23,28,264,288,82,124,59,28,28,28,28,28,425,215,174,114,156,28,216,158,85,117,52,25,28,28,28,25,20,20,28,28,28,28,28,28,28,28,305,289,125,128,36,56,39,38,28,28
2013thru2017,50,05000US48323,"Maverick County, Texas",48,323,16415,11170,285,250,4,30,0,15,15,0,0,0,45,45,0,0,0,155,150,0,4,0,0,0,0,0,0,10670,8465,1185,985,35,0,0,0,0,0,5245,210,155,25,30,0,15,15,0,0,0,4,4,0,0,0,65,55,4,4,0,0,0,0,0,0,4945,3315,770,765,100,4,4,0,0,0,297,374,103,93,9,43,31,29,29,31,31,31,48,48,31,31,31,88,88,31,4,31,31,31,31,31,31,356,427,272,266,38,31,31,31,31,31,397,91,77,36,39,31,24,24,31,31,31,10,10,31,31,31,33,33,9,3,31,31,31,31,31,31,386,330,232,219,61,10,10,31,31,31
2013thru2017,50,05000US48325,"Medina County, Texas",48,325,15155,12450,6875,5755,515,550,55,145,95,0,50,0,60,60,0,0,0,50,35,0,15,0,10,0,0,0,10,5145,4210,505,385,45,160,160,0,0,0,2705,1340,1065,190,60,25,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,940,190,210,0,15,15,0,0,0,469,498,344,335,155,141,44,109,81,28,77,28,43,43,28,28,28,45,46,28,25,28,15,28,28,28,15,382,342,172,148,39,91,91,28,28,28,348,245,212,97,43,30,21,28,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,314,271,99,117,28,26,26,28,28,28
2013thru2017,50,05000US48327,"Menard County, Texas",48,327,965,645,425,355,55,10,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,180,150,30,4,0,30,30,0,0,0,320,135,90,25,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,140,25,10,0,0,0,0,0,0,104,88,86,87,43,17,7,13,13,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,55,44,26,6,13,26,26,13,13,13,84,59,45,28,31,13,17,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,63,58,27,14,13,13,13,13,13,13
2013thru2017,50,05000US48329,"Midland County, Texas",48,329,55045,36750,22540,19235,2145,1040,125,1375,1085,185,85,20,465,395,45,10,20,210,205,0,10,0,4,0,4,0,0,11790,9635,1225,865,60,360,335,0,20,0,18295,8435,5510,1440,1330,150,1940,845,700,375,25,285,220,55,4,0,95,70,25,0,0,10,10,0,0,0,7340,4260,1655,1395,30,190,180,0,10,0,619,724,542,560,350,260,91,181,174,97,60,35,117,114,31,18,32,93,93,31,16,31,18,31,18,31,31,588,505,316,279,57,139,141,31,30,31,807,558,554,244,264,90,264,242,210,173,30,136,134,59,17,31,89,78,38,31,31,29,29,31,31,31,693,543,347,345,41,96,94,31,16,31
2013thru2017,50,05000US48331,"Milam County, Texas",48,331,9435,6445,4910,4230,335,325,20,390,255,65,65,0,20,15,4,0,0,15,15,0,0,0,0,0,0,0,0,1060,705,300,50,0,50,50,4,0,0,2995,1585,1030,365,155,35,445,265,70,100,4,4,4,0,0,0,10,10,0,0,0,0,0,0,0,0,925,540,225,160,0,20,15,4,0,0,303,354,313,292,99,119,23,115,101,44,69,25,16,16,4,25,25,20,20,25,25,25,25,25,25,25,25,218,158,194,42,25,28,29,4,25,25,336,245,222,147,105,24,138,104,71,81,25,19,19,25,25,25,15,15,25,25,25,25,25,25,25,25,265,211,116,120,25,26,28,4,25,25
2013thru2017,50,05000US48333,"Mills County, Texas",48,333,1835,1555,1340,1100,105,110,20,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,210,140,65,4,0,4,4,0,0,0,280,260,165,60,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,147,136,142,154,51,49,22,13,13,13,13,13,4,13,13,4,13,13,13,13,13,13,13,13,13,13,13,66,65,30,14,13,3,3,13,13,13,75,75,58,41,24,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,21,21,13,13,13,13,13,13,13,13
2013thru2017,50,05000US48335,"Mitchell County, Texas",48,335,2640,2005,1310,1240,40,25,0,40,15,0,25,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,645,575,50,20,0,4,4,4,0,0,635,315,270,20,20,0,40,0,10,30,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,275,250,25,4,0,0,0,0,0,0,217,209,145,143,36,25,19,59,28,19,46,19,19,19,19,19,19,7,7,19,19,19,19,19,19,19,19,137,139,39,26,19,15,9,13,19,19,194,111,100,35,32,19,76,19,21,68,19,19,19,19,19,19,6,6,19,19,19,19,19,19,19,19,144,146,38,4,19,19,19,19,19,19
2013thru2017,50,05000US48337,"Montague County, Texas",48,337,8045,5785,5335,4360,610,290,75,4,4,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,265,175,60,35,0,150,70,10,70,0,2260,1935,1230,370,330,10,0,0,0,0,0,4,0,4,0,0,4,4,0,0,0,0,0,0,0,0,230,95,45,20,65,90,0,90,0,0,279,281,274,283,223,99,82,15,15,21,21,21,21,21,21,21,21,27,27,21,21,21,21,21,21,21,21,78,67,36,32,21,94,76,16,75,21,292,273,197,149,115,14,21,21,21,21,21,3,21,3,21,21,2,2,21,21,21,21,21,21,21,21,97,69,45,24,63,97,21,97,21,21
2013thru2017,50,05000US48339,"Montgomery County, Texas",48,339,186860,133080,104235,85285,11200,7105,645,4065,3160,530,375,0,3185,2725,255,155,50,245,180,30,35,0,165,165,0,0,0,19750,14470,3055,2005,220,1440,1230,145,60,0,53780,35135,22410,6190,6150,380,4595,2655,1065,835,45,1620,955,325,305,35,80,60,0,20,0,0,0,0,0,0,11325,6390,2765,1985,185,1030,555,325,150,0,1312,1836,1673,1484,1050,873,179,618,559,244,214,31,337,362,162,103,53,111,90,36,46,31,156,156,31,31,31,998,934,532,386,127,280,241,133,41,31,1727,1346,1160,692,786,191,698,582,376,265,37,352,224,195,175,45,60,51,31,25,31,31,31,31,31,31,1090,775,591,542,151,302,200,159,84,31
2013thru2017,50,05000US48341,"Moore County, Texas",48,341,6725,4295,2360,2085,190,85,4,75,75,0,0,0,100,65,35,0,0,0,0,0,0,0,0,0,0,0,0,1695,1580,90,25,0,65,65,0,0,0,2430,725,580,100,25,20,215,200,15,0,0,205,160,4,40,0,20,0,0,20,0,0,0,0,0,0,1260,740,320,200,0,10,0,0,0,10,234,356,200,186,69,56,3,74,74,25,25,25,69,61,49,25,25,25,25,25,25,25,25,25,25,25,25,232,231,68,27,25,58,58,25,25,25,325,179,164,76,23,26,110,106,31,25,25,91,84,2,52,25,20,25,25,20,25,25,25,25,25,25,278,180,162,107,25,16,25,25,25,16
2013thru2017,50,05000US48343,"Morris County, Texas",48,343,5025,3730,2760,2450,200,80,30,725,565,85,70,4,10,10,0,0,0,15,15,0,0,0,0,0,0,0,0,175,170,4,4,0,45,45,0,4,0,1290,660,440,140,70,4,500,280,60,115,45,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,115,65,25,25,0,0,0,0,0,0,143,172,137,149,88,42,31,95,104,64,69,2,16,16,21,21,21,28,28,21,21,21,21,21,21,21,21,47,47,2,3,21,31,25,21,5,21,165,119,114,67,42,15,126,114,45,54,35,21,21,21,21,21,27,21,27,21,21,21,21,21,21,21,47,40,24,31,21,21,21,21,21,21
2013thru2017,50,05000US48345,"Motley County, Texas",48,345,470,335,305,255,35,10,4,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,4,4,0,0,0,135,100,85,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,10,0,0,10,4,0,4,0,45,39,38,40,23,12,10,7,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,17,13,13,13,4,4,13,13,13,36,33,33,16,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,22,21,11,13,13,15,13,13,11,13
2013thru2017,50,05000US48347,"Nacogdoches County, Texas",48,347,23825,13310,10080,8480,860,575,165,1300,860,315,130,0,130,110,20,0,0,75,75,0,4,0,0,0,0,0,0,1540,1170,175,175,20,180,125,10,35,15,10515,5625,3100,1125,1295,100,3105,1275,830,870,135,125,75,15,4,35,15,10,0,4,0,0,0,0,0,0,1420,830,205,370,15,220,70,50,100,0,456,481,387,355,202,140,101,162,176,138,90,31,74,71,38,31,31,54,56,31,3,31,31,31,31,31,31,190,196,124,81,34,77,66,16,33,23,571,460,348,240,282,54,256,242,205,201,89,90,74,20,2,45,24,22,31,3,31,31,31,31,31,31,204,160,88,149,28,105,56,64,61,31
2013thru2017,50,05000US48349,"Navarro County, Texas",48,349,17325,11890,8465,7000,860,575,30,995,735,100,150,10,20,15,0,10,0,35,20,0,15,0,15,15,0,0,0,2325,1900,240,160,25,30,30,4,0,0,5435,2595,1705,440,410,45,1745,1040,275,280,155,75,15,55,4,0,10,10,4,0,0,105,30,15,60,0,815,500,195,120,0,85,50,4,30,0,411,410,342,331,162,126,22,157,160,80,110,13,27,19,28,17,28,30,20,28,22,28,21,21,28,28,28,234,205,103,101,34,21,23,6,28,28,420,284,235,119,135,37,227,246,118,176,112,44,25,54,16,28,16,15,4,28,28,59,31,28,70,28,201,159,87,81,28,58,35,9,49,28
2013thru2017,50,05000US48351,"Newton County, Texas",48,351,4780,3955,2960,2580,255,75,50,880,715,85,75,4,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,35,25,10,0,0,60,55,0,4,0,825,595,460,40,45,50,200,155,40,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,4,0,0,4,0,288,263,234,233,90,59,42,158,166,50,59,6,21,21,21,21,21,35,35,21,21,21,21,21,21,21,21,27,22,16,21,21,46,47,21,2,21,182,154,126,44,32,55,93,79,43,5,21,4,4,21,21,21,21,21,21,21,21,21,21,21,21,21,26,26,21,21,21,5,21,21,5,21
2013thru2017,50,05000US48353,"Nolan County, Texas",48,353,5550,3845,2590,2205,240,140,10,135,120,0,15,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,1080,905,80,100,0,25,20,0,10,0,1705,880,620,150,95,15,130,95,10,25,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,685,450,185,35,15,0,0,0,0,0,206,226,173,167,71,61,13,104,103,21,27,21,21,21,21,21,21,22,22,21,21,21,21,21,21,21,21,129,118,42,72,21,21,15,21,17,21,232,149,141,63,50,23,82,80,15,24,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,123,120,75,45,18,21,21,21,21,21
2013thru2017,50,05000US48355,"Nueces County, Texas",48,355,128855,74465,30400,24665,3195,2275,265,1725,1250,355,90,25,1115,825,210,65,15,180,180,0,0,0,40,25,15,0,0,40525,32550,4665,3110,195,480,280,165,35,0,54390,17355,10015,4080,2965,295,3300,1940,725,520,115,1055,725,140,85,105,165,100,15,45,0,30,30,0,0,0,31885,17140,6875,7375,490,600,305,140,155,0,1019,1135,706,670,377,356,129,262,200,149,52,42,170,187,94,57,24,118,118,31,31,31,38,38,24,31,31,955,930,441,401,93,122,104,84,34,31,1353,813,732,542,352,132,378,297,189,173,86,181,172,77,51,79,107,80,31,75,31,50,50,31,31,31,1084,991,575,740,171,176,154,98,94,31
2013thru2017,50,05000US48357,"Ochiltree County, Texas",48,357,3550,2560,1525,1150,170,175,30,0,0,0,0,0,4,4,0,0,0,20,4,20,0,0,0,0,0,0,0,990,840,110,40,0,20,10,0,15,0,985,475,430,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,435,45,30,4,0,0,0,0,0,134,169,129,131,74,87,32,21,21,21,21,21,7,7,21,21,21,30,7,27,21,21,21,21,21,21,21,117,113,80,40,21,29,16,21,24,21,169,144,143,26,31,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,112,115,44,39,8,21,21,21,21,21
2013thru2017,50,05000US48359,"Oldham County, Texas",48,359,580,430,390,335,30,20,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,4,4,0,4,4,0,0,0,150,145,130,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,4,0,0,0,0,0,0,171,135,108,96,17,13,1,13,13,13,13,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,21,16,4,4,13,21,21,13,13,13,56,51,45,5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,10,3,3,13,13,13,13,13,13
2013thru2017,50,05000US48361,"Orange County, Texas",48,361,32270,24310,21280,18275,1530,1340,130,1380,1030,140,165,45,205,145,35,25,0,85,85,0,0,0,0,0,0,0,0,1125,915,100,100,15,230,200,30,0,0,7965,5530,3745,775,830,175,1740,870,320,535,15,95,85,10,0,0,10,10,0,0,0,4,4,0,0,0,505,365,105,30,0,80,30,45,4,0,500,661,584,567,249,290,83,198,175,71,88,39,59,73,39,28,31,70,70,31,31,31,31,31,31,31,31,168,153,54,56,22,74,73,41,31,31,665,551,497,180,221,129,275,199,124,153,18,63,64,17,31,31,16,16,31,31,31,4,4,31,31,31,121,116,73,50,31,66,34,53,10,31
2013thru2017,50,05000US48363,"Palo Pinto County, Texas",48,363,10440,7330,6180,5125,550,500,4,90,45,20,20,4,65,60,0,0,4,20,4,0,15,0,0,0,0,0,0,870,750,50,70,0,100,70,20,10,0,3110,2185,1130,425,600,30,145,90,20,35,0,40,30,4,4,0,60,50,0,15,0,0,0,0,0,0,640,320,85,230,4,40,30,4,0,0,309,270,236,242,122,130,11,63,37,31,27,3,46,44,25,25,12,14,14,25,20,25,25,25,25,25,25,129,120,35,54,25,53,49,18,15,25,267,267,217,113,143,31,42,39,34,30,25,42,44,3,9,25,51,53,25,24,25,25,25,25,25,25,131,100,66,108,12,25,27,17,25,25
2013thru2017,50,05000US48365,"Panola County, Texas",48,365,9030,6995,5610,4810,390,330,80,925,635,150,145,0,35,10,0,25,0,0,0,0,0,0,4,4,0,0,0,370,235,105,4,20,50,50,0,0,0,2035,1400,1075,160,135,30,540,355,50,100,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,75,20,0,0,0,0,0,0,0,289,338,288,263,131,109,75,122,117,68,90,25,12,20,25,22,25,25,25,25,25,25,4,4,25,25,25,69,86,66,11,28,44,44,25,25,25,324,265,253,90,73,31,154,148,47,86,46,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,64,57,33,25,25,25,25,25,25,25
2013thru2017,50,05000US48367,"Parker County, Texas",48,367,43940,34060,30605,25375,2925,2155,155,170,150,15,0,0,150,135,4,15,0,215,200,4,4,0,20,20,0,0,0,2390,1830,210,260,95,510,320,55,115,15,9880,8275,5035,1725,1410,110,210,165,10,15,25,4,4,0,0,0,105,25,80,0,0,0,0,0,0,0,1095,725,160,200,10,185,85,60,40,0,558,615,593,652,322,291,92,85,83,20,31,31,69,73,6,27,31,119,118,16,11,31,32,32,31,31,31,243,227,110,124,78,124,94,53,72,23,587,584,499,282,252,93,91,94,16,25,41,13,13,31,31,31,74,37,61,31,31,31,31,31,31,31,235,214,92,113,16,87,60,53,47,31
2013thru2017,50,05000US48369,"Parmer County, Texas",48,369,3220,2220,1090,860,105,100,20,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,980,85,20,0,0,0,0,0,0,1000,360,260,70,30,0,10,0,0,10,0,10,0,0,10,0,4,0,0,4,0,0,0,0,0,0,620,435,130,50,4,0,0,0,0,0,132,139,87,82,45,48,24,31,31,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,117,109,42,23,19,19,19,19,19,19,130,80,76,45,25,19,16,19,19,16,19,14,19,19,14,19,5,19,19,5,19,19,19,19,19,19,113,90,61,39,11,19,19,19,19,19
2013thru2017,50,05000US48371,"Pecos County, Texas",48,371,4420,3075,930,820,60,50,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2130,1770,220,65,75,10,4,4,0,0,1345,280,210,40,30,0,35,20,15,0,0,15,15,0,0,0,4,0,4,0,0,0,0,0,0,0,980,655,235,90,0,35,15,15,0,0,215,186,95,91,42,32,21,21,21,21,21,21,21,21,21,21,21,13,13,21,21,21,21,21,21,21,21,185,191,96,56,69,15,3,11,21,21,190,75,68,28,25,21,31,27,24,21,21,21,21,21,21,21,6,21,6,21,21,21,21,21,21,21,168,142,97,66,21,32,32,22,21,21
2013thru2017,50,05000US48373,"Polk County, Texas",48,373,17630,13525,10995,8830,1145,865,155,945,715,150,80,0,55,30,25,0,0,210,190,20,4,0,0,0,0,0,0,1195,955,115,95,25,125,125,4,0,4,4110,2935,1720,480,625,110,665,330,145,120,70,15,15,0,0,0,60,40,4,10,10,0,0,0,0,0,375,275,50,55,0,55,25,0,30,0,464,454,383,414,218,202,92,181,164,108,51,28,36,29,30,28,28,51,51,15,1,28,28,28,28,28,28,168,167,65,91,25,51,47,5,28,3,448,393,284,189,191,88,161,126,71,88,84,20,20,28,28,28,30,19,5,15,17,28,28,28,28,28,122,100,45,49,28,31,25,28,18,28
2013thru2017,50,05000US48375,"Potter County, Texas",48,375,43455,24905,15040,12545,1455,895,145,1255,825,180,210,40,1105,800,220,75,10,45,40,4,4,0,4,0,0,4,0,7220,5715,650,715,140,235,205,4,25,0,18545,9215,5065,2080,1845,225,2210,775,805,595,35,730,305,180,175,70,95,55,0,35,4,25,4,10,10,0,5955,3545,1050,1280,75,320,215,25,80,0,487,590,443,405,215,189,75,139,140,68,77,38,140,141,103,60,15,28,22,9,7,31,5,31,31,5,31,361,328,201,223,80,81,78,16,27,31,693,489,411,320,303,91,225,209,209,163,37,193,117,107,115,75,58,48,31,30,14,11,11,13,15,31,403,375,210,259,43,101,89,19,59,31
2013thru2017,50,05000US48377,"Presidio County, Texas",48,377,2590,1545,265,245,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,990,265,15,4,0,0,0,0,0,1045,260,230,20,10,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,720,445,205,45,25,0,0,0,0,0,180,194,59,62,19,21,15,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,195,181,112,23,18,19,19,19,19,19,230,101,103,33,18,19,19,19,19,19,19,35,35,19,19,19,19,19,19,19,19,19,19,19,19,19,200,157,89,57,27,19,19,19,19,19
